Process,Replicate,Gene_tree,Species_Tree,Duplication,NNI,Loss
ete3,201,"(((B,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A))),AC),(AC,(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((((C,((((Z,G),(AA,AB)),(((X,(((U,(V,W)),T),((((W,V),U),T),((U,(W,V)),T)))),Y),((((((S,R),(Q,P)),(((((K,L),(N,H)),((I,M),J)),((((K,L),(N,H)),((M,I),J)),((((K,L),(N,H)),((M,I),J)),((((K,L),(N,H)),((M,I),J)),(((M,I),J),((L,K),(H,N))))))),O)),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),(((((K,L),(N,H)),((M,I),J)),O),((R,S),(Q,P)))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(P,Q)))))),((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),(((G,Z),(AA,AB)),((Z,G),(AB,AA)))))),((E,D),F)),A),B))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",8,0,171
reconcILS,711,"((((((((G,AA),Z),AB),(N,((I,((((((X,Y),W),U),T),V),P)),(M,((Q,(((S,R),L),((J,K),O))),H))))),A),(B,F)),(E,D)),C);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",5,20,33
ete3,711,"(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),(F,(D,E))),A),B),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),(B,(((C,((((((((U,(W,V)),T),X),Y),(((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),(((((S,R),(Q,P)),(O,(((L,K),(N,H)),((M,I),J)))),(((((K,L),(N,H)),((M,I),J)),O),((Q,P),(R,S)))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(P,Q))))),(((((K,L),(N,H)),((I,M),J)),O),((S,R),(Q,P))))),(((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),(((((U,(W,V)),T),X),Y),(((((U,(W,V)),T),X),Y),((((((W,V),U),T),X),Y),(((((U,(V,W)),T),X),Y),((((U,(W,V)),T),X),Y)))))),(((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))))),(((((U,(W,V)),T),X),Y),(((((K,L),(H,N)),((M,I),J)),O),((S,R),(Q,P))))),(((Z,G),(AA,AB)),(((G,Z),(AA,AB)),((Z,G),(AB,AA)))))),((E,D),F)),A)))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",4,0,208
reconcILS,760,"((((F,(E,D)),A),AC),((((Z,AA),(G,AB)),((((X,Y),U),(W,T)),((((((((N,O),I),K),L),S),P),Q),(R,((J,H),M))))),C));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",3,13,21
ete3,760,"(((((((E,D),F),(C,(((((O,((((K,L),(N,H)),((I,M),J)),(((K,L),(N,H)),((M,I),J)))),((S,R),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(P,Q))),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),(((R,S),(Q,P)),(((((K,L),(N,H)),((M,I),J)),O),(((((L,K),(N,H)),((M,I),J)),O),(((((K,L),(N,H)),((M,I),J)),O),((((K,L),(H,N)),((M,I),J)),O)))))))),(((X,((U,(V,W)),T)),Y),((((((W,V),U),T),X),Y),((((U,(W,V)),T),X),Y)))),(((Z,G),(AA,AB)),((G,Z),(AB,AA)))))),A),B),AC),((B,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A)),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",6,0,109
reconcILS,762,"(((B,A),AC),(((((AB,AA),G),Z),(T,((X,U),((V,Y),(P,((S,R),((((O,M),J),I),(Q,(((K,L),N),H))))))))),(F,(E,D))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,18,2
ete3,762,"((((A,((C,((((((((((((M,I),J),(((K,L),(N,H)),((H,N),(L,K)))),O),((S,R),(P,Q))),(((S,R),(Q,P)),(((((K,L),(N,H)),((M,I),J)),O),(((((K,L),(N,H)),((M,I),J)),O),((((K,L),(N,H)),((I,M),J)),O))))),(((((K,L),(N,H)),((M,I),J)),O),((Q,P),(R,S)))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((((U,(W,V)),T),X),Y)),((Y,((((W,V),U),T),X)),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((G,Z),(AA,AB)),((Z,G),(AA,AB))))),((D,E),F))),B),AC),(AC,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",6,0,122
reconcILS,1718,"((AC,((((((Z,G),AB),AA),(((V,Y),T),((W,U),(X,(L,(((((((O,M),I),K),N),H),(((S,R),P),Q)),J)))))),((E,D),(F,C))),A)),B);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",3,15,17
ete3,1718,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((B,(A,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),(F,(D,E)))),((C,((((((((U,(W,V)),T),X),Y),(((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((S,R),(P,Q)),((Q,P),(R,S))),(((((K,L),(N,H)),((M,I),J)),O),(((((K,L),(H,N)),((M,I),J)),O),(((((L,K),(N,H)),((M,I),J)),O),(((((K,L),(N,H)),((M,I),J)),O),((((K,L),(N,H)),((I,M),J)),O))))))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),((((T,((V,W),U)),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),(((((U,(W,V)),T),X),Y),((((U,(W,V)),T),X),Y)))),(((Z,G),(AB,AA)),((AA,AB),(G,Z))))),((E,D),F))))),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",8,0,178
reconcILS,953,"((((((((AB,AA),(Z,G)),((((((((((O,K),S),R),M),I),J),(Q,P)),H),N),L)),(X,(U,((W,V),(Y,T))))),C),(AC,A)),(B,(E,D))),F);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",5,19,25
ete3,953,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((AC,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),(F,(D,E))),A),B)),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((E,D),F),(C,((((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),(((((((U,(W,V)),T),X),Y),((((U,(V,W)),T),X),Y)),(((((W,V),U),T),X),Y)),((((U,(W,V)),T),X),Y))),((Z,G),(AA,AB))),((((((U,(W,V)),T),X),Y),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((((K,L),(H,N)),((M,I),J)),O),((S,R),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(P,Q))),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((((K,L),(N,H)),((I,M),J)),O),((S,R),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),(((R,S),(Q,P)),((((L,K),(N,H)),((M,I),J)),O))))))))))),((G,Z),(AA,AB)))))),A),B),AC))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",6,0,212
reconcILS,205,"(((((AB,AA),(Z,G)),((X,((W,V),(U,T))),(O,((((S,R),((Q,L),M)),P),((((H,I),N),J),K))))),C),((B,(F,(E,D))),A));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",2,12,11
ete3,205,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B)),(((((E,D),F),(C,(((Y,(((((W,V),U),T),((U,(V,W)),T)),X)),((((O,((((L,K),(N,H)),((M,I),J)),((((K,L),(N,H)),((M,I),J)),((((K,L),(H,N)),((M,I),J)),(((K,L),(N,H)),((M,I),J)))))),((S,R),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),(((((((K,L),(N,H)),((I,M),J)),O),((S,R),(Q,P))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(P,Q)))),(((((K,L),(N,H)),((M,I),J)),O),((Q,P),(R,S)))))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),((G,Z),(AA,AB))))),A),B));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",3,0,138
reconcILS,403,"((AC,(((((((Z,G),AA),AB),((((V,U),X),W),(((Q,N),K),(((S,R),((J,L),(M,I))),(O,(P,H)))))),((E,D),C)),F),A)),B);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",2,9,17
ete3,403,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((B,(A,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),(F,(D,E))),((C,(((Y,((((U,(V,W)),T),X),((T,((W,V),U)),X))),((((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((O,((((K,L),(N,H)),(J,(I,M))),(((K,L),(N,H)),((M,I),J)))),((Q,P),(R,S)))),((((((L,K),(N,H)),((M,I),J)),O),((S,R),(Q,P))),(((((K,L),(H,N)),((M,I),J)),O),((S,R),(P,Q)))))),(((Z,G),(AA,AB)),((AB,AA),(G,Z))))),((E,D),F)))))),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",6,0,138
reconcILS,5,"((AC,((F,(E,D)),(B,C))),((((((Z,AA),AB),G),(((((W,V),X),Y),T),U)),((K,N),((((Q,S),P),O),((((M,J),L),I),H)))),A));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",3,14,16
ete3,5,"(((B,(((C,(((((((U,(W,V)),T),X),Y),((((O,((((K,L),(N,H)),((M,I),J)),((((K,L),(N,H)),((M,I),J)),(((K,L),(N,H)),((I,M),J))))),((S,R),(Q,P))),(((((K,L),(N,H)),((M,I),J)),O),(((S,R),(Q,P)),((R,S),(P,Q))))),(((((M,I),J),((L,K),(H,N))),O),((S,R),(Q,P))))),((Z,G),(AA,AB))),(((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((((W,V),U),T),X),Y),(((((U,(W,V)),T),X),Y),(Y,(((U,(V,W)),T),X))))),(((Z,G),(AA,AB)),(((Z,G),(AA,AB)),((G,Z),(AB,AA))))))),((E,D),F)),A)),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B)),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",8,0,131
reconcILS,1168,"((B,AC),((((((G,AA),(Z,AB)),((X,((W,V),U)),((J,I),((Q,P),(R,((((K,L),S),M),(N,(O,H)))))))),(F,(E,D))),C),A));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",2,9,12
ete3,1168,"(((B,(A,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),((C,(((Y,((T,(U,(V,W))),X)),(((((((S,R),(Q,P)),(((((K,L),(N,H)),((M,I),J)),O),((((K,L),(H,N)),((M,I),J)),O))),((((((K,L),(N,H)),((I,M),J)),O),((S,R),(Q,P))),(((((N,H),(L,K)),((M,I),J)),O),((R,S),(Q,P))))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(P,Q)))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((G,Z),(AA,AB)),((Z,G),(AB,AA))))),((D,E),F))))),AC),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",5,0,122
reconcILS,962,"(((((((((((AB,AA),Z),G),O),(((((((((((H,I),S),W),V),J),T),R),Q),U),X),M)),((Y,A),P)),(K,L)),N),(B,F)),(E,D)),(AC,C));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",8,24,42
ete3,962,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(AC,(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),(F,(D,E))),A),B),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),(B,((((((((((U,(W,V)),T),X),Y),(((((K,L),(H,N)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),((((((((((U,(W,V)),T),X),Y),(((((N,H),(L,K)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A)),(((C,((((Z,G),(AA,AB)),((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((I,M),J)),O),((S,R),(Q,P)))),((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),(((((((W,V),U),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(P,Q)))),((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),(((((U,(V,W)),T),X),Y),((O,(((K,L),(N,H)),((M,I),J))),((R,S),(Q,P))))))))))))),((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),(((Z,G),(AA,AB)),((G,Z),(AA,AB)))))),((E,D),F)),A)))))))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",6,0,344
reconcILS,1386,"((((((AB,AA),G),((X,(U,((W,V),T))),(Y,(O,((((R,P),N),Q),(M,(((K,J),I),((L,S),H)))))))),(E,(F,D))),B),(AC,A));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",2,15,13
ete3,1386,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(AC,((A,((C,(((((((U,(W,V)),T),X),Y),((((((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),(((((K,L),(N,H)),((M,I),J)),O),((R,S),(Q,P)))),((O,((((K,L),(N,H)),((M,I),J)),(((L,K),(N,H)),((M,I),J)))),((S,R),(Q,P)))),(((((K,L),(N,H)),((I,M),J)),O),((S,R),(Q,P)))),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(P,Q))),(((((K,L),(H,N)),((M,I),J)),O),((S,R),(Q,P))))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),((Y,((((U,(V,W)),T),(((W,V),U),T)),X)),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),((Z,G),(AA,AB)))),(((E,D),F),((D,E),F)))),B)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",6,0,132
reconcILS,488,"((A,AC),(((((Z,AA),G),AB),((Y,(X,(((T,U),V),W))),((((S,R),Q),P),(M,((J,O),(((L,N),H),K)))))),(B,((F,(E,D)),C))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,15,1
ete3,488,"((AC,(((A,((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F))),B),((((C,(((((((((M,I),J),(((L,K),(N,H)),(((K,L),(N,H)),((K,L),(H,N))))),O),((((K,L),(N,H)),((M,I),J)),O)),((((K,L),(N,H)),((I,M),J)),O)),(((S,R),(Q,P)),((P,Q),(R,S)))),(((((U,(V,W)),T),(((U,(W,V)),T),(((W,V),U),T))),X),Y)),(((Z,G),(AA,AB)),(((Z,G),(AA,AB)),((G,Z),(AB,AA)))))),((E,D),F)),A),B))),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",7,0,93
reconcILS,1140,"((((((((Z,G),AA),AB),((((V,U),W),T),(X,((Q,P),((((((((O,(N,H)),R),L),K),S),M),I),J))))),Y),(B,((F,(E,D)),A))),AC),C);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",4,17,18
ete3,1140,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(AC,(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B),((((C,(((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),(((((((U,(W,V)),T),X),Y),(((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((((K,L),(N,H)),((I,M),J)),O),((S,R),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),((R,S),(Q,P))),((((((L,K),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),(((S,R),(Q,P)),((((K,L),(H,N)),((M,I),J)),O)))))))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(P,Q))))),(((X,(T,((U,(V,W)),((W,V),U)))),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((Z,G),(AA,AB)),((AB,AA),(G,Z)))))),((E,D),F)),A),B))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",7,0,179
reconcILS,1014,"((AC,(((((Z,G),AB),AA),((X,((V,((W,Y),U)),T)),(((S,R),(Q,P)),(((((J,I),N),((K,L),H)),O),M)))),(B,A))),(E,D));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",1,14,5
ete3,1014,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),(F,(D,E))),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((((C,((((((((K,L),(N,H)),((I,M),J)),O),(O,((((M,I),J),((N,H),(L,K))),(((K,L),(H,N)),((M,I),J))))),((P,Q),(R,S))),((((((U,(W,V)),T),X),Y),(((((((W,V),U),T),X),Y),((((U,(V,W)),T),X),Y)),((((U,(W,V)),T),X),Y))),((((U,(W,V)),T),X),Y))),(((Z,G),(AB,AA)),((AA,AB),(G,Z))))),((E,D),F)),A),B)),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",6,0,95
reconcILS,163,"((AC,B),((((((G,((((P,Q),((S,R),((Y,(V,((T,U),W))),X))),(L,(((((N,K),M),I),J),(O,H)))),AB)),AA),Z),(F,A)),(E,D)),C));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",2,21,8
