Process,Replicate,Gene_tree,Species_Tree,Duplication,NNI,Loss
ete3,1681,"(((B,(A,(((D,E),F),(C,(((((((((K,L),(N,H)),((M,I),J)),O),((((M,I),J),((H,N),(L,K))),O)),((((K,L),(N,H)),((I,M),J)),O)),((P,Q),(R,S))),(((T,(U,(V,W))),X),Y)),(((G,Z),(AA,AB)),((Z,G),(AA,AB)))))))),AC),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",3,0,52
reconcILS,576,"((AC,((F,(E,D)),A)),(((((Z,G),AA),AB),(((X,Y),(((W,V),U),T)),(((S,R),(Q,P)),(O,((K,L),((N,I),((J,M),H))))))),(B,C)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",3,4,13
ete3,576,"((AC,(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((((C,(((((((((K,L),(N,H)),((I,M),J)),(((K,L),(H,N)),((M,I),J))),(((N,H),(L,K)),((M,I),J))),O),((P,Q),(R,S))),(((X,(T,(U,(V,W)))),Y),((((U,(W,V)),T),X),Y))),(((Z,G),(AA,AB)),((AB,AA),(G,Z))))),((E,D),F)),A),B))),((B,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A)),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",5,0,79
reconcILS,621,"((AC,(((((Z,G),AA),((X,Y),(((W,V),U),T))),(K,(L,((N,((Q,((S,R),P)),O)),((J,(M,I)),H))))),(((B,F),(E,D)),A))),C);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",2,15,12
ete3,621,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),(F,(D,E))),A),B),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B))),((((C,(((((((U,(W,V)),T),X),Y),(((((O,(((K,L),(N,H)),((I,M),J))),((S,R),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),(((Q,P),(R,S)),((S,R),(P,Q)))),(((((K,L),(H,N)),((M,I),J)),O),((S,R),(Q,P))))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),(((((L,K),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),((Z,G),(AA,AB))),(((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),(((X,(T,(U,(V,W)))),Y),((((U,(W,V)),T),X),Y))),((AB,AA),(G,Z))))),((E,D),F)),A),B)),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",6,0,192
reconcILS,670,"(((B,(F,(E,D))),(((((Z,G),AA),AB),((Y,(X,(((W,V),U),T))),(((S,R),(Q,P)),(O,(((K,L),(J,(M,I))),(N,H)))))),C)),A);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,4,1
ete3,670,"(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((((((E,D),F),(C,((((((((K,L),(H,N)),((M,I),J)),(((N,H),(L,K)),((I,M),J))),O),((P,Q),(R,S))),(((T,(U,(V,W))),X),Y)),(((Z,G),(AA,AB)),((AB,AA),(G,Z)))))),A),B),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",2,0,63
reconcILS,682,"((AC,C),(((((AB,AA),(Z,G)),((Y,(X,(((W,V),U),T))),(((S,R),(Q,P)),(O,(J,((M,I),((K,L),(N,H)))))))),B),(F,(E,D))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,5,1
ete3,682,"((AC,(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B),((((C,(((((((J,(I,M)),((H,N),(L,K))),(((K,L),(N,H)),((M,I),J))),O),((P,Q),(R,S))),(((T,(U,(V,W))),X),Y)),((G,Z),(AA,AB)))),((E,D),F)),A),B))),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",3,0,64
reconcILS,879,"((((B,A),((F,(E,D)),C)),(((AB,AA),(Z,G)),((Y,(X,((W,V),(U,T)))),((((S,R),Q),P),(((I,M),J),((L,O),(K,(N,H)))))))),AC);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,9,0
ete3,879,"(AC,(((((C,(((((((((M,I),J),((L,K),(H,N))),O),((((K,L),(N,H)),((M,I),J)),O)),((((K,L),(N,H)),(J,(M,I))),O)),(((S,R),(Q,P)),((P,Q),(R,S)))),((((((W,V),U),T),((U,(V,W)),T)),X),Y)),((G,Z),(AA,AB)))),((E,D),F)),A),B),(((A,((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F))),B),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",4,0,68
reconcILS,1264,"(((((AB,AA),(Z,G)),((B,(F,(E,D))),(A,(AC,C)))),((X,Y),(((W,V),U),T))),(((S,R),(Q,P)),(((I,M),J),(O,(N,((K,L),H))))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",3,7,19
ete3,1264,"((((((((((((U,(W,V)),T),X),Y),((((((M,I),J),(((N,H),(L,K)),((K,L),(H,N)))),O),((((K,L),(N,H)),(J,(M,I))),O)),((P,Q),(R,S)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(((((((((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),(((X,(T,(U,(V,W)))),Y),((((U,(W,V)),T),X),Y))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC)),(AC,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B))),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((G,Z),(AA,AB))),C),((E,D),F)),A),B),AC))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",8,0,153
reconcILS,1355,"((AC,B),((((((Z,G),AA),AB),((Y,(X,(((W,V),U),T))),(((S,R),(Q,P)),(O,(((J,M),I),((K,L),(N,H))))))),((F,(E,D)),C)),A));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,4,0
ete3,1355,"(((B,(A,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),((C,(((((((H,N),(L,K)),(((M,I),J),((I,M),J))),O),((P,Q),(R,S))),(((T,(U,(V,W))),X),Y)),(((Z,G),(AA,AB)),((AB,AA),(G,Z))))),((E,D),F))))),AC),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",4,0,60
reconcILS,1378,"((B,AC),(((((((G,AB),AA),Z),(((X,Y),(((W,V),U),T)),((((S,R),Q),P),((K,(L,(N,((J,M),I)))),O)))),C),(F,(E,D))),A));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,9,1
ete3,1378,"(((B,(A,(((D,E),F),(C,((((O,(((((K,L),(H,N)),(((M,I),J),((I,M),J))),(((K,L),(N,H)),((M,I),J))),(((L,K),(N,H)),((M,I),J)))),(((S,R),(Q,P)),((P,Q),(R,S)))),(((X,(T,(U,(V,W)))),Y),((((U,(W,V)),T),X),Y))),(((G,Z),(AA,AB)),(((Z,G),(AB,AA)),((Z,G),(AA,AB))))))))),AC),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",6,0,68
reconcILS,1488,"((B,A),(((((((Z,G),AA),AB),((X,(Y,(U,((W,V),T)))),((K,L),(N,((((M,(J,I)),(Q,((S,R),P))),O),H))))),(F,(E,D))),C),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",1,14,5
ete3,1488,"((((A,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),((C,((((((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),(((((K,L),(N,H)),(((M,I),J),((I,M),J))),O),(((Q,P),(R,S)),((S,R),(P,Q)))))),(((((K,L),(H,N)),((M,I),J)),O),((S,R),(Q,P)))),(((((N,H),(L,K)),((M,I),J)),O),((S,R),(Q,P)))),(((X,(((U,(V,W)),T),(((W,V),U),T))),Y),((((U,(W,V)),T),X),Y))),(((Z,G),(AA,AB)),((AB,AA),(G,Z))))),((D,E),F)))),B),AC),(AC,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",8,0,114
reconcILS,1654,"((AC,(((((((Z,G),AB),AA),((Y,(X,((W,(V,U)),T))),(O,(((S,R),(Q,P)),(N,((M,I),(L,(J,(K,H))))))))),C),(F,(E,D))),A)),B);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,9,0
ete3,1654,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((B,(A,(((D,E),F),(C,(((((O,((((((M,I),J),((L,K),(N,H))),(((K,L),(N,H)),((M,I),J))),(((K,L),(N,H)),(J,(I,M)))),(((K,L),(H,N)),((M,I),J)))),((P,Q),(R,S))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),(((T,(((W,V),U),(U,(V,W)))),X),Y)),(((Z,G),(AB,AA)),((AA,AB),(G,Z)))))))),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",5,0,73
reconcILS,1799,"((A,AC),(((((AB,AA),Z),G),((X,((W,V),(U,T))),(((S,R),(Q,P)),(O,((M,(J,I)),((K,L),(N,H))))))),((F,(E,D)),(B,C))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",1,7,4
ete3,1799,"((AC,((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B)),((((C,(((Y,(((((W,V),U),T),((U,(V,W)),T)),X)),(((((H,N),(L,K)),(((M,I),J),((I,M),J))),O),((P,Q),(R,S)))),(((Z,G),(AA,AB)),((G,Z),(AA,AB))))),((E,D),F)),A),B))),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",5,0,89
reconcILS,95,"(((F,(E,D)),AC),(((((G,AA),(Z,AB)),((Y,(X,(((W,V),U),T))),((Q,((S,R),P)),(O,((J,(M,I)),(((K,L),N),H)))))),B),(A,C)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",1,7,4
ete3,95,"((AC,((B,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A)),((((C,((((((((K,L),(N,H)),((H,N),(L,K))),((I,M),J)),O),(((Q,P),(R,S)),((S,R),(P,Q)))),(((T,(U,(V,W))),X),Y)),(((G,Z),(AA,AB)),((Z,G),(AB,AA))))),((E,D),F)),A),B))),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",5,0,66
reconcILS,271,"(((((((AB,AA),G),Z),((Y,(X,((W,V),(U,T)))),((((S,R),Q),P),(O,(((K,L),(J,(M,I))),(N,H)))))),A),((F,(E,D)),C)),B);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,6,1
ete3,271,"(B,((A,((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F))),(((C,((((((((K,L),(H,N)),((M,I),J)),(((N,H),(L,K)),((I,M),J))),O),(((S,R),(Q,P)),((P,Q),(R,S)))),((((((W,V),U),T),((U,(V,W)),T)),X),Y)),(((G,Z),(AA,AB)),((Z,G),(AA,AB))))),((E,D),F)),A)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",5,0,36
reconcILS,281,"((B,AC),(((((((Z,G),AA),AB),((Y,(X,(((W,V),U),T))),(((S,R),(Q,P)),(O,(((K,L),(J,(M,I))),(N,H)))))),C),(F,(E,D))),A));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,3,0
ete3,281,"(((B,(A,(((D,E),F),(C,((((((((K,L),(H,N)),((M,I),J)),(((N,H),(L,K)),((I,M),J))),O),((P,Q),(R,S))),(((T,(U,(V,W))),X),Y)),(((Z,G),(AA,AB)),((AB,AA),(G,Z)))))))),AC),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",3,0,41
reconcILS,721,"((((((((Z,AA),(G,AB)),(((X,Y),(((W,V),U),T)),(((S,R),(Q,P)),(O,(L,(N,(K,((J,(M,I)),H)))))))),C),(F,(E,D))),B),AC),A);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",1,8,4
ete3,721,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(AC,((A,(((D,E),F),(C,((((((((((K,L),(N,H)),((I,M),J)),(((L,K),(N,H)),((M,I),J))),(((K,L),(H,N)),((M,I),J))),(((K,L),(N,H)),((M,I),J))),O),((P,Q),(R,S))),(((X,(T,(U,(V,W)))),Y),((((U,(W,V)),T),X),Y))),(((Z,G),(AA,AB)),((G,Z),(AB,AA))))))),B)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",4,0,58
reconcILS,829,"((N,K),((((((((G,AA),(Z,AB)),((E,D),(F,(B,(AC,A))))),((W,V),(U,T))),(X,Y)),((S,R),(Q,P))),O),(((J,M),I),(L,H))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",6,18,51
ete3,829,"(((((((((((((U,(W,V)),T),X),Y),((O,(((K,L),(N,H)),(((M,I),J),((I,M),J)))),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((P,Q),(R,S)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(((((((((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((U,(W,V)),T),X),Y)),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((X,((((W,V),U),T),((U,(V,W)),T))),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(((((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC)),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC)),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),(F,(D,E))),A),B),AC)),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),(((G,Z),(AA,AB)),((Z,G),(AB,AA)))),C),((E,D),F)),A),B),AC))))))),(((((((((((U,(W,V)),T),X),Y),(((((M,I),J),((L,K),(H,N))),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",13,0,273
reconcILS,936,"((AC,(B,A)),((((((Z,G),AB),AA),((Y,(X,(((W,V),U),T))),(((S,R),P),(O,(L,(K,(N,((J,(M,I)),H)))))))),C),(F,(E,D))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,7,1
ete3,936,"((((A,(((D,E),F),(C,((((((((((K,L),(N,H)),((I,M),J)),(((K,L),(H,N)),((M,I),J))),(((L,K),(N,H)),((M,I),J))),(((K,L),(N,H)),((M,I),J))),O),((Q,P),(R,S))),(((T,(U,(V,W))),X),Y)),(((Z,G),(AB,AA)),((AA,AB),(G,Z))))))),B),AC),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",3,0,53
reconcILS,939,"((((((((Z,G),AB),((Y,(X,(((W,V),U),T))),(((S,R),(Q,P)),(O,((J,(M,I)),((K,L),(N,H))))))),C),(F,(E,D))),A),B),AC);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,0,1
ete3,939,"(AC,(B,(A,(((D,E),F),(C,(((((((H,N),(L,K)),((I,M),J)),O),((P,Q),(R,S))),(((T,(U,(V,W))),X),Y)),((AA,AB),(G,Z))))))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,0,1
reconcILS,956,"((((((((Z,G),AA),AB),((X,(((W,V),U),T)),(Y,(((S,R),P),(((L,N),(K,(M,(J,I)))),(O,H)))))),(F,((E,D),C))),A),B),AC);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,10,1
ete3,956,"(AC,(B,(A,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),(F,(D,E))),((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F))),((C,(((((((U,(W,V)),T),X),Y),((((((K,L),(N,H)),((M,I),J)),O),(O,((((L,K),(N,H)),(((M,I),J),((I,M),J))),(((M,I),J),((K,L),(H,N)))))),((Q,P),(R,S)))),((Y,((T,(U,(V,W))),X)),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((Z,G),(AA,AB)),((AB,AA),(G,Z))))),((E,D),F))))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",6,0,87
reconcILS,1040,"((((F,(E,D)),C),(((((Z,G),AB),AA),((Y,(X,(((W,V),U),T))),(((S,R),(Q,P)),(O,((J,(M,I)),((K,L),(N,H))))))),AC)),B);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,4,1
ete3,1040,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((C,(((((((H,N),(L,K)),((I,M),J)),O),((P,Q),(R,S))),(((T,(U,(V,W))),X),Y)),(((Z,G),(AB,AA)),((AA,AB),(G,Z))))),((E,D),F)),A),B),AC),(((A,((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F))),B),AC)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",3,0,61
