Process,Replicate,Gene_tree,Species_Tree,Duplication,NNI,Loss
reconcILS,1695,"((A,AC),((((((G,AA),(Z,AB)),((X,(Y,(((W,V),U),T))),(((S,R),(Q,P)),(O,((J,M),(L,(K,(N,H)))))))),(F,(E,D))),C),B));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",1,5,5
ete3,1695,"((AC,((A,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),((C,((((((((L,K),(H,N)),((K,L),(N,H))),((I,M),J)),O),((P,Q),(R,S))),(((X,(T,(U,(V,W)))),Y),((((U,(W,V)),T),X),Y))),(((G,Z),(AA,AB)),((Z,G),(AB,AA))))),((D,E),F)))),B)),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",5,0,58
reconcILS,1721,"(((((((Z,G),AB),AA),((Y,(X,(((W,V),U),T))),(((S,R),(Q,P)),(O,((J,(M,I)),(L,(K,(N,H)))))))),((F,(E,D)),C)),AC),B);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,4,1
ete3,1721,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(((A,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),((C,((((((((L,K),(H,N)),((K,L),(N,H))),((I,M),J)),O),((P,Q),(R,S))),(((T,(U,(V,W))),X),Y)),(((Z,G),(AB,AA)),((AA,AB),(G,Z))))),((E,D),F)))),B),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",4,0,61
reconcILS,1726,"((B,(((((((G,AA),AB),Z),((Y,(X,(U,((W,V),T)))),(((S,R),(Q,P)),(L,((K,((I,M),J)),(O,(N,H))))))),C),(F,(E,D))),A)),AC);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,8,0
ete3,1726,"(AC,((A,(((D,E),F),(C,(((((((((K,L),(H,N)),((M,I),J)),O),(O,(((L,K),(N,H)),(J,(M,I))))),((((K,L),(N,H)),((M,I),J)),O)),((P,Q),(R,S))),(((((U,(V,W)),T),(((W,V),U),T)),X),Y)),(((G,Z),(AA,AB)),(((Z,G),(AA,AB)),((Z,G),(AB,AA)))))))),B));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",3,0,24
reconcILS,112,"((AC,(((((Z,G),AA),((Y,(X,(((W,V),U),T))),(((S,R),(Q,P)),(O,(((K,L),(N,((J,M),I))),H))))),(F,(E,D))),(A,C))),B);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,7,1
ete3,112,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((B,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),(A,((C,((((((((K,L),(N,H)),((M,I),J)),((((K,L),(H,N)),(((M,I),J),((I,M),J))),(((N,H),(L,K)),((M,I),J)))),O),((P,Q),(R,S))),(((T,(U,(V,W))),X),Y)),((AB,AA),(G,Z)))),((D,E),F))))),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",4,0,74
reconcILS,227,"((F,AC),(((((((Z,AA),AB),G),C),(((W,V),(U,((X,Y),T))),(((S,R),(Q,P)),(O,((J,(M,I)),(L,(K,H))))))),(B,(E,D))),A));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",1,13,6
ete3,227,"((AC,(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),(F,(D,E))),A),B),(((((E,D),F),(((((Z,G),(AA,AB)),(((((((L,K),(N,H)),((K,L),(N,H))),((I,M),J)),O),((P,Q),(R,S))),(((((((U,(W,V)),T),X),Y),((((U,(W,V)),T),X),Y)),(((((W,V),U),T),X),Y)),((((U,(V,W)),T),X),Y)))),C),(((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),(((Z,G),(AA,AB)),(((Z,G),(AA,AB)),((G,Z),(AB,AA))))),C))),A),B)))),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",6,0,132
reconcILS,228,"((AC,B),((((((Z,G),AB),AA),((Y,(X,((W,V),T))),(((S,R),(Q,P)),((M,(J,I)),((K,L),(O,(N,H))))))),C),((F,(E,D)),A)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,6,1
ete3,228,"(((B,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),((((E,D),F),(C,(((((((((K,L),(H,N)),((M,I),J)),O),((((N,H),(L,K)),((M,I),J)),O)),((((K,L),(N,H)),(((M,I),J),((I,M),J))),O)),((P,Q),(R,S))),((((U,(V,W)),T),X),Y)),(((Z,G),(AB,AA)),((AA,AB),(G,Z)))))),A))),AC),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",5,0,86
reconcILS,419,"((B,(((((((Z,G),AA),AB),((Y,(X,((W,V),U))),(O,(((S,R),(Q,P)),(((K,L),((J,M),I)),(N,H)))))),C),(F,(E,D))),A)),AC);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,4,1
ete3,419,"(AC,((A,(((D,E),F),(C,(((((O,((((K,L),(H,N)),((M,I),J)),(((N,H),(L,K)),(((M,I),J),((I,M),J))))),((P,Q),(R,S))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),(((T,(U,(V,W))),X),Y)),(((Z,G),(AA,AB)),((AB,AA),(G,Z))))))),B));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",4,0,23
reconcILS,465,"((B,AC),(((((((Z,G),AA),AB),(((X,Y),(((W,V),U),T)),((S,(Q,P)),(O,((K,L),((J,(M,I)),(N,H))))))),C),(F,(E,D))),A));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,4,1
ete3,465,"(((B,(A,(((D,E),F),(C,((((((((K,L),(H,N)),((I,M),J)),(((N,H),(L,K)),((M,I),J))),O),((R,S),(P,Q))),(((X,(T,(U,(V,W)))),Y),((((U,(W,V)),T),X),Y))),(((Z,G),(AA,AB)),((AB,AA),(G,Z)))))))),AC),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",4,0,47
reconcILS,801,"((AC,(B,A)),((((Z,(G,AB)),AA),((Y,(X,(V,(W,T)))),((((Q,S),R),P),(N,((K,L),(O,((J,(M,I)),H))))))),((E,(F,D)),C)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",1,11,6
ete3,801,"((((A,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),(((E,D),F),((D,E),F))),((C,(((((((((K,L),(N,H)),((I,M),J)),O),((((N,H),(L,K)),((M,I),J)),O)),((((K,L),(H,N)),((M,I),J)),O)),(((S,R),(Q,P)),(((S,R),(Q,P)),((R,S),(P,Q))))),(((((U,(V,W)),T),((U,(W,V)),T)),X),Y)),(((Z,G),(AB,AA)),(((Z,G),(AA,AB)),((G,Z),(AA,AB)))))),((E,D),F)))),B),AC),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",7,0,80
reconcILS,979,"((((((((Z,G),AB),AA),(((Y,(V,(W,U))),(X,T)),(((S,R),(Q,P)),(O,(((K,L),(N,(J,(M,I)))),H))))),(F,(E,D))),B),AC),A);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,9,1
ete3,979,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(AC,((A,((C,((((((((K,L),(N,H)),((M,I),J)),((((K,L),(H,N)),((I,M),J)),(((N,H),(L,K)),((M,I),J)))),O),((P,Q),(R,S))),((Y,(((U,(W,V)),T),X)),(((T,(((V,W),U),(U,(W,V)))),X),Y))),(((Z,G),(AB,AA)),((AA,AB),(G,Z))))),((D,E),F))),B)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",5,0,52
reconcILS,1544,"((((((((Z,G),AB),AA),((X,(Y,(((W,V),U),T))),(((S,R),(Q,P)),(((J,(M,I)),O),(((K,L),N),H))))),C),(F,(E,D))),AC),(B,A));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,6,0
ete3,1544,"((AC,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B)),(((A,(((D,E),F),(C,((((((((M,I),J),(((K,L),(N,H)),((H,N),(L,K)))),O),((((K,L),(N,H)),((I,M),J)),O)),((P,Q),(R,S))),(((X,(T,(U,(V,W)))),Y),((((U,(W,V)),T),X),Y))),(((Z,G),(AB,AA)),((AA,AB),(G,Z))))))),B),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",5,0,44
reconcILS,1769,"(((((((Z,G),AA),AB),((Y,(X,(U,((W,V),T)))),(((S,R),(Q,P)),(O,(((J,M),I),((K,L),(N,H))))))),(F,(E,D))),AC),(B,A));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,5,1
ete3,1769,"((AC,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B)),(((A,((C,(((((((H,N),(L,K)),(((M,I),J),((I,M),J))),O),((P,Q),(R,S))),(((((U,(V,W)),T),(((W,V),U),T)),X),Y)),(((Z,G),(AA,AB)),((AB,AA),(G,Z))))),((D,E),F))),B),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",4,0,34
reconcILS,89,"(((((((((G,AA),AB),Z),((((W,V),U),T),(Y,(X,(N,(((L,I),(J,(K,(((S,R),Q),P)))),(M,(O,H)))))))),A),(F,(E,D))),B),C),AC);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",3,13,18
ete3,89,"(AC,(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),(B,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),(((C,((((((((U,(W,V)),T),X),Y),(((((S,R),(Q,P)),(((((K,L),(N,H)),((M,I),J)),O),((((K,L),(N,H)),((I,M),J)),O))),(((((((L,K),(N,H)),((M,I),J)),O),(((S,R),(Q,P)),((P,Q),(R,S)))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((O,(((K,L),(N,H)),((M,I),J))),((S,R),(Q,P))))),(((((K,L),(H,N)),((M,I),J)),O),((S,R),(Q,P))))),(((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((X,(T,(U,(V,W)))),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((G,Z),(AA,AB)),(((Z,G),(AA,AB)),((Z,G),(AB,AA)))))),((E,D),F)),A)))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",7,0,153
reconcILS,150,"((((((((Z,AA),AB),G),((Y,(X,(((W,V),U),T))),(((S,R),(P,O)),(Q,(M,((K,L),(((N,J),I),H))))))),C),((F,D),A)),AC),B);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",2,8,10
ete3,150,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((B,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),((((E,D),F),(C,(((((O,((((((K,L),(N,H)),((M,I),J)),((((K,L),(N,H)),((M,I),J)),(((K,L),(H,N)),((M,I),J)))),(((N,H),(L,K)),((M,I),J))),(((K,L),(N,H)),((I,M),J)))),((S,R),(P,Q))),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),(((((K,L),(N,H)),((M,I),J)),O),((Q,P),(R,S))))),(((T,(U,(V,W))),X),Y)),(((Z,G),(AA,AB)),(((Z,G),(AA,AB)),((G,Z),(AB,AA))))))),A))),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",5,0,125
reconcILS,564,"(((B,A),(((((Z,G),AB),AA),(((X,Y),(U,(V,(W,T)))),((S,(Q,P)),(O,(N,((K,L),(((M,H),I),J))))))),((F,(E,D)),C))),AC);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",1,9,5
ete3,564,"(AC,(((A,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),((C,((((((((((K,L),(N,H)),((M,I),J)),((((K,L),(N,H)),((M,I),J)),(((K,L),(N,H)),((I,M),J)))),(((N,H),(L,K)),((M,I),J))),(((K,L),(H,N)),((M,I),J))),O),((R,S),(P,Q))),(((X,((((U,(V,W)),T),((U,(W,V)),T)),(((W,V),U),T))),Y),((((U,(W,V)),T),X),Y))),(((Z,G),(AB,AA)),((AA,AB),(G,Z))))),((E,D),F)))),B),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",6,0,90
reconcILS,603,"((B,(((((Y,O),((Q,((S,R),P)),((J,(X,(V,(U,(W,T))))),(N,((M,I),((K,L),H)))))),((Z,G),AB)),AA),((F,(E,D)),(AC,A)))),C);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",2,15,11
ete3,603,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B),AC)),(((((C,(((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AB,AA))),(((AA,AB),(G,Z)),((((((((U,(W,V)),T),X),Y),((O,(((J,(I,M)),((N,H),(L,K))),(((K,L),(H,N)),((M,I),J)))),((S,R),(Q,P)))),((Y,(((((U,(V,W)),T),(((W,V),U),T)),((U,(W,V)),T)),X)),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),(((Q,P),(R,S)),((S,R),(P,Q)))))),(((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))))))),((E,D),F)),A),B),AC)),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",9,0,204
reconcILS,779,"((A,B),((((((Z,G),AA),AB),((Y,(X,(((W,V),U),T))),(((S,R),(Q,P)),(O,(((I,J),M),((K,L),(N,H))))))),C),(F,(E,D))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,3,1
ete3,779,"(((A,(((D,E),F),(C,(((((((H,N),(L,K)),(((I,M),J),((M,I),J))),O),((P,Q),(R,S))),(((T,(U,(V,W))),X),Y)),(((Z,G),(AA,AB)),((AB,AA),(G,Z))))))),B),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",2,0,29
reconcILS,840,"(((((((((AB,AA),(Z,G)),(X,(Y,(((W,V),U),T)))),(((Q,(R,P)),O),(L,(K,((J,(M,I)),(N,H)))))),(AC,A)),B),F),(E,D)),C);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",2,13,12
ete3,840,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),(F,(D,E))),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(((((C,(((((((U,(W,V)),T),X),Y),(((O,(((((K,L),(H,N)),((I,M),J)),(((L,K),(N,H)),((M,I),J))),(((K,L),(N,H)),((M,I),J)))),((S,R),(Q,P))),(((((K,L),(N,H)),((M,I),J)),O),(((S,R),(Q,P)),((S,R),(P,Q)))))),((Z,G),(AA,AB))),(((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),(((X,(T,(U,(V,W)))),Y),((((U,(W,V)),T),X),Y))),((G,Z),(AA,AB))))),((E,D),F)),A),B),AC))))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",10,0,184
reconcILS,1181,"((AC,(((((((Z,G),AB),AA),((X,(Y,((V,U),(W,T)))),(((S,R),(Q,P)),(O,(N,((K,L),(((J,M),I),H))))))),C),(F,(E,D))),B)),A);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",0,10,0
ete3,1181,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(((A,(((D,E),F),(C,(((((((((K,L),(N,H)),(((M,I),J),((I,M),J))),(((N,H),(L,K)),((M,I),J))),(((K,L),(H,N)),((M,I),J))),O),((P,Q),(R,S))),(((X,(((U,(V,W)),T),(T,((W,V),U)))),Y),((((U,(W,V)),T),X),Y))),(((Z,G),(AB,AA)),((AA,AB),(G,Z))))))),B),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",6,0,54
reconcILS,1192,"((((B,(E,D)),(A,(AC,(C,((((J,M),I),(N,((((S,R),(((X,Y),(((W,V),U),T)),(Q,P))),((K,L),O)),H))),((Z,G),AB)))))),F),AA);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",4,12,25
ete3,1192,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AB,AA))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((E,D),F),((((AA,AB),(G,Z)),((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((((((U,(W,V)),T),X),Y),(((S,R),(Q,P)),((((N,H),(L,K)),((M,I),J)),O))),(((((((K,L),(N,H)),((M,I),J)),O),((S,R),(P,Q))),(((X,(T,(U,(V,W)))),Y),((((U,(W,V)),T),X),Y))),(((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((Q,P),(R,S))))))),(((((U,(W,V)),T),X),Y),(((((K,L),(H,N)),((M,I),J)),O),((S,R),(Q,P))))),(((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),(((M,I),J),((I,M),J))),O),((S,R),(Q,P)))))),C)),A),B),AC),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC)),(AC,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),(F,(D,E))),A),B)))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",7,0,191
