Process,Replicate,Gene_tree,Species_Tree,Duplication,NNI,Loss
reconcILS,577,"((C,(F,(E,D))),(((((Z,AB),AA),((Q,((S,R),P)),(K,(L,((J,(M,I)),(O,(N,H))))))),(Y,(X,(((U,W),V),T)))),(B,AC)));","(0-1-0   0-0-0   AC,(0-0-0   0-0-2   B,(0-0-1   0-0-3   A,((0-0-0   0-0-2   F,(0-0-0   0-0-2   D,0-0-0   0-0-2   E)0-0-0   0-0-0   )0-1-0   0-0-0   ,(0-0-0   0-0-2   C,(((0-0-0   0-0-0   AB,0-0-0   0-0-0   AA)0-0-0   0-0-0   ,(0-0-1   0-0-5   G,0-0-0   0-0-4   Z)0-1-0   0-0-0   )0-1-0   1-0-0   ,((((0-0-0   0-0-4   P,0-0-0   0-0-4   Q)0-0-0   0-0-0   ,(0-0-0   0-0-4   R,0-0-0   0-0-4   S)0-1-0   0-0-0   )0-0-0   1-0-0   ,(0-1-1   0-0-6   O,((0-0-0   0-0-6   J,(0-0-0   0-0-6   I,0-0-0   0-0-6   M)0-0-0   0-0-0   )0-1-1   0-0-0   ,((0-0-0   0-0-6   H,0-0-0   0-0-6   N)0-0-1   0-0-0   ,(0-0-1   0-0-6   L,0-0-1   0-0-6   K)0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )1-0-0   1-0-0   )0-0-0   0-0-0   ,(0-0-0   0-0-3   Y,(0-0-0   0-0-3   X,(0-0-0   0-0-3   T,((0-0-0   0-0-4   V,0-0-0   0-0-4   W)0-0-0   0-0-0   ,0-1-0   0-0-4   U)0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-1-0   0-0-0   )0-0-0   2-0-0   ;",1,11,7
ete3,577,"(((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(((((C,((((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),(((T,((U,(W,V)),((V,W),U))),X),Y)),((Z,G),(AA,AB))),((((((U,(W,V)),T),X),Y),((((((((K,L),(H,N)),((M,I),J)),O),((((K,L),(N,H)),((I,M),J)),O)),((((K,L),(N,H)),((M,I),J)),O)),((((L,K),(N,H)),((M,I),J)),O)),(((Q,P),(R,S)),((S,R),(P,Q))))),(((Z,G),(AB,AA)),((G,Z),(AA,AB)))))),((E,D),F)),A),B),AC)),(((A,((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F))),B),AC));","(0-1-0   0-0-0   AC,(0-0-0   0-0-2   B,(0-0-1   0-0-3   A,((0-0-0   0-0-2   F,(0-0-0   0-0-2   D,0-0-0   0-0-2   E)0-0-0   0-0-0   )0-1-0   0-0-0   ,(0-0-0   0-0-2   C,(((0-0-0   0-0-0   AB,0-0-0   0-0-0   AA)0-0-0   0-0-0   ,(0-0-1   0-0-5   G,0-0-0   0-0-4   Z)0-1-0   0-0-0   )0-1-0   1-0-0   ,((((0-0-0   0-0-4   P,0-0-0   0-0-4   Q)0-0-0   0-0-0   ,(0-0-0   0-0-4   R,0-0-0   0-0-4   S)0-1-0   0-0-0   )0-0-0   1-0-0   ,(0-1-1   0-0-6   O,((0-0-0   0-0-6   J,(0-0-0   0-0-6   I,0-0-0   0-0-6   M)0-0-0   0-0-0   )0-1-1   0-0-0   ,((0-0-0   0-0-6   H,0-0-0   0-0-6   N)0-0-1   0-0-0   ,(0-0-1   0-0-6   L,0-0-1   0-0-6   K)0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )1-0-0   1-0-0   )0-0-0   0-0-0   ,(0-0-0   0-0-3   Y,(0-0-0   0-0-3   X,(0-0-0   0-0-3   T,((0-0-0   0-0-4   V,0-0-0   0-0-4   W)0-0-0   0-0-0   ,0-1-0   0-0-4   U)0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-1-0   0-0-0   )0-0-0   2-0-0   ;",7,0,107
reconcILS,578,"(((F,(E,D)),((((G,AA),(Z,AB)),(((X,Y),(((W,V),U),T)),(O,((((I,M),L),N),(K,((S,(Q,(R,P))),H)))))),AC)),(B,(A,C)));","(0-1-0   0-0-0   AC,(0-1-0   0-0-2   B,(0-0-0   0-0-2   A,((0-0-0   0-0-2   F,(0-0-0   0-0-2   D,0-0-0   0-0-2   E)0-0-0   0-0-0   )0-1-0   0-0-0   ,(0-0-0   0-0-2   C,(((0-0-1   0-0-0   AB,0-0-1   0-0-0   AA)0-0-0   0-0-0   ,(0-0-1   0-0-3   G,0-0-1   0-0-3   Z)0-0-0   0-0-0   )1-0-0   1-0-0   ,((((0-0-0   0-0-7   P,0-0-0   0-0-7   Q)0-0-0   0-0-0   ,(0-0-0   0-0-7   R,0-0-0   0-0-7   S)0-2-0   0-0-0   )0-1-1   1-0-0   ,(0-0-1   0-0-5   O,((0-0-1   0-0-7   J,(0-0-0   0-0-6   I,0-0-0   0-0-6   M)0-0-0   0-0-0   )0-0-1   0-0-0   ,((0-0-1   0-0-6   H,0-0-1   0-0-6   N)0-0-0   0-0-0   ,(0-0-1   0-0-6   L,0-0-1   0-0-6   K)0-0-0   0-0-0   )0-1-0   0-0-0   )1-0-1   1-0-0   )0-1-0   0-0-0   )1-0-0   1-0-0   ,(0-1-0   0-0-3   Y,(0-0-0   0-0-3   X,(0-0-0   0-0-3   T,((0-0-0   0-0-3   V,0-0-0   0-0-3   W)0-0-0   0-0-0   ,0-0-0   0-0-3   U)0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-0-0   2-0-0   ;",3,11,13
ete3,578,"((AC,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B)),((((((C,((((((((((K,L),(N,H)),((M,I),J)),O),((((S,R),(Q,P)),((S,R),(P,Q))),((R,S),(Q,P)))),(((((L,K),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((O,((((K,L),(H,N)),((M,I),J)),(((K,L),(N,H)),(J,(M,I))))),((S,R),(Q,P)))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),(((X,(T,(U,(V,W)))),Y),((((U,(W,V)),T),X),Y))),(((G,Z),(AA,AB)),((Z,G),(AB,AA))))),((E,D),F)),A),B),AC),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B),AC)));","(0-1-0   0-0-0   AC,(0-1-0   0-0-2   B,(0-0-0   0-0-2   A,((0-0-0   0-0-2   F,(0-0-0   0-0-2   D,0-0-0   0-0-2   E)0-0-0   0-0-0   )0-1-0   0-0-0   ,(0-0-0   0-0-2   C,(((0-0-1   0-0-0   AB,0-0-1   0-0-0   AA)0-0-0   0-0-0   ,(0-0-1   0-0-3   G,0-0-1   0-0-3   Z)0-0-0   0-0-0   )1-0-0   1-0-0   ,((((0-0-0   0-0-7   P,0-0-0   0-0-7   Q)0-0-0   0-0-0   ,(0-0-0   0-0-7   R,0-0-0   0-0-7   S)0-2-0   0-0-0   )0-1-1   1-0-0   ,(0-0-1   0-0-5   O,((0-0-1   0-0-7   J,(0-0-0   0-0-6   I,0-0-0   0-0-6   M)0-0-0   0-0-0   )0-0-1   0-0-0   ,((0-0-1   0-0-6   H,0-0-1   0-0-6   N)0-0-0   0-0-0   ,(0-0-1   0-0-6   L,0-0-1   0-0-6   K)0-0-0   0-0-0   )0-1-0   0-0-0   )1-0-1   1-0-0   )0-1-0   0-0-0   )1-0-0   1-0-0   ,(0-1-0   0-0-3   Y,(0-0-0   0-0-3   X,(0-0-0   0-0-3   T,((0-0-0   0-0-3   V,0-0-0   0-0-3   W)0-0-0   0-0-0   ,0-0-0   0-0-3   U)0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-0-0   2-0-0   ;",7,0,112
reconcILS,579,"(((F,(E,D)),((((((Z,G),AB),AA),((X,(Y,(((W,V),U),T))),((Q,P),((S,R),(O,(N,(K,((M,(J,I)),(L,H))))))))),(B,A)),C)),AC);","(0-0-0   0-0-0   AC,(0-2-1   0-0-3   B,(0-0-1   0-0-3   A,((0-0-0   0-0-3   F,(0-0-0   0-0-3   D,0-0-0   0-0-3   E)0-0-0   0-0-0   )0-0-1   0-0-0   ,(0-0-0   0-0-3   C,(((0-0-0   0-0-0   AB,0-0-0   0-0-0   AA)0-0-0   0-0-0   ,(0-0-0   0-0-4   G,0-0-0   0-0-4   Z)0-1-0   0-0-0   )0-0-0   1-0-0   ,((((0-0-0   0-0-4   P,0-0-0   0-0-4   Q)0-0-0   0-0-0   ,(0-0-0   0-0-4   R,0-0-0   0-0-4   S)0-0-0   0-0-0   )0-1-0   0-0-0   ,(0-0-0   0-0-4   O,((0-1-0   0-0-7   J,(0-0-0   0-0-7   I,0-0-0   0-0-7   M)0-0-0   0-0-0   )0-2-0   1-0-0   ,((0-0-0   0-0-6   H,0-0-0   0-0-6   N)0-0-0   0-0-0   ,(0-0-0   0-0-6   L,0-0-0   0-0-6   K)0-2-0   0-0-0   )0-0-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   1-0-0   ,(0-0-0   0-0-4   Y,(0-0-0   0-0-4   X,(0-0-0   0-0-4   T,((0-0-0   0-0-4   V,0-0-0   0-0-4   W)0-0-0   0-0-0   ,0-0-0   0-0-4   U)0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-1   0-0-0   )0-1-0   0-0-0   )0-0-0   0-0-0   )1-0-0   1-0-0   )0-0-0   0-0-0   ;",1,11,4
ete3,579,"(AC,((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((((C,((((((Q,P),(R,S)),((((((K,L),(N,H)),(((M,I),J),((I,M),J))),(((L,K),(N,H)),((M,I),J))),(((K,L),(H,N)),((M,I),J))),O)),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(P,Q)))),(((X,(T,(U,(V,W)))),Y),((((U,(W,V)),T),X),Y))),(((Z,G),(AB,AA)),((AA,AB),(G,Z))))),((E,D),F)),A),B))),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B)));","(0-0-0   0-0-0   AC,(0-2-1   0-0-3   B,(0-0-1   0-0-3   A,((0-0-0   0-0-3   F,(0-0-0   0-0-3   D,0-0-0   0-0-3   E)0-0-0   0-0-0   )0-0-1   0-0-0   ,(0-0-0   0-0-3   C,(((0-0-0   0-0-0   AB,0-0-0   0-0-0   AA)0-0-0   0-0-0   ,(0-0-0   0-0-4   G,0-0-0   0-0-4   Z)0-1-0   0-0-0   )0-0-0   1-0-0   ,((((0-0-0   0-0-4   P,0-0-0   0-0-4   Q)0-0-0   0-0-0   ,(0-0-0   0-0-4   R,0-0-0   0-0-4   S)0-0-0   0-0-0   )0-1-0   0-0-0   ,(0-0-0   0-0-4   O,((0-1-0   0-0-7   J,(0-0-0   0-0-7   I,0-0-0   0-0-7   M)0-0-0   0-0-0   )0-2-0   1-0-0   ,((0-0-0   0-0-6   H,0-0-0   0-0-6   N)0-0-0   0-0-0   ,(0-0-0   0-0-6   L,0-0-0   0-0-6   K)0-2-0   0-0-0   )0-0-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   1-0-0   ,(0-0-0   0-0-4   Y,(0-0-0   0-0-4   X,(0-0-0   0-0-4   T,((0-0-0   0-0-4   V,0-0-0   0-0-4   W)0-0-0   0-0-0   ,0-0-0   0-0-4   U)0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-1   0-0-0   )0-1-0   0-0-0   )0-0-0   0-0-0   )1-0-0   1-0-0   )0-0-0   0-0-0   ;",6,0,115
reconcILS,580,"(((((((((AB,AA),Z),G),((X,(((W,V),U),(Y,T))),(((S,R),(Q,P)),(((J,M),I),((K,L),(N,(O,H))))))),B),(F,(E,D))),C),AC),A);","(0-0-0   0-0-0   AC,(0-3-0   0-0-3   B,(0-0-0   0-0-3   A,((0-0-0   0-0-3   F,(0-0-0   0-0-3   D,0-0-0   0-0-3   E)0-0-0   0-0-0   )0-0-0   0-0-0   ,(0-0-0   0-0-3   C,(((0-0-0   0-0-0   AB,0-0-0   0-0-0   AA)0-0-0   0-0-0   ,(0-0-0   0-0-4   G,0-0-0   0-0-4   Z)0-1-0   0-0-0   )0-0-0   1-0-0   ,((((0-0-0   0-0-3   P,0-0-0   0-0-3   Q)0-0-0   0-0-0   ,(0-0-0   0-0-3   R,0-0-0   0-0-3   S)0-0-0   0-0-0   )0-0-0   0-0-0   ,(0-1-1   0-0-6   O,((0-0-0   0-0-7   J,(0-0-0   0-0-7   I,0-0-0   0-0-7   M)0-1-0   0-0-0   )0-0-1   1-0-0   ,((0-0-0   0-0-6   H,0-0-0   0-0-6   N)0-0-0   0-0-0   ,(0-0-0   0-0-6   L,0-0-0   0-0-6   K)0-0-0   0-0-0   )0-0-1   0-0-0   )0-1-0   0-0-0   )1-0-0   1-0-0   )0-0-0   0-0-0   ,(0-1-0   0-0-5   Y,(0-0-0   0-0-5   X,(0-0-0   0-0-5   T,((0-0-0   0-0-5   V,0-0-0   0-0-5   W)0-0-0   0-0-0   ,0-0-0   0-0-5   U)0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   1-0-0   )0-0-0   1-0-0   ;",1,11,3
ete3,580,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(AC,(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B),((((C,((((((((((K,L),(N,H)),((M,I),J)),O),((((K,L),(H,N)),((M,I),J)),O)),((((N,H),(L,K)),((M,I),J)),O)),((((K,L),(N,H)),(((M,I),J),((I,M),J))),O)),((P,Q),(R,S))),((((((U,(W,V)),T),X),Y),(((T,(U,(V,W))),X),Y)),((((U,(W,V)),T),X),Y))),(((Z,G),(AA,AB)),((G,Z),(AA,AB))))),((E,D),F)),A),B)))));","(0-0-0   0-0-0   AC,(0-3-0   0-0-3   B,(0-0-0   0-0-3   A,((0-0-0   0-0-3   F,(0-0-0   0-0-3   D,0-0-0   0-0-3   E)0-0-0   0-0-0   )0-0-0   0-0-0   ,(0-0-0   0-0-3   C,(((0-0-0   0-0-0   AB,0-0-0   0-0-0   AA)0-0-0   0-0-0   ,(0-0-0   0-0-4   G,0-0-0   0-0-4   Z)0-1-0   0-0-0   )0-0-0   1-0-0   ,((((0-0-0   0-0-3   P,0-0-0   0-0-3   Q)0-0-0   0-0-0   ,(0-0-0   0-0-3   R,0-0-0   0-0-3   S)0-0-0   0-0-0   )0-0-0   0-0-0   ,(0-1-1   0-0-6   O,((0-0-0   0-0-7   J,(0-0-0   0-0-7   I,0-0-0   0-0-7   M)0-1-0   0-0-0   )0-0-1   1-0-0   ,((0-0-0   0-0-6   H,0-0-0   0-0-6   N)0-0-0   0-0-0   ,(0-0-0   0-0-6   L,0-0-0   0-0-6   K)0-0-0   0-0-0   )0-0-1   0-0-0   )0-1-0   0-0-0   )1-0-0   1-0-0   )0-0-0   0-0-0   ,(0-1-0   0-0-5   Y,(0-0-0   0-0-5   X,(0-0-0   0-0-5   T,((0-0-0   0-0-5   V,0-0-0   0-0-5   W)0-0-0   0-0-0   ,0-0-0   0-0-5   U)0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   1-0-0   )0-0-0   1-0-0   ;",6,0,119
reconcILS,581,"((((((((G,AA),AB),Z),(((X,Y),(U,((W,V),T))),(((J,(M,I)),((((S,R),Q),P),O)),((K,N),(L,H))))),((F,(E,D)),C)),A),AC),B);","(0-0-0   0-0-0   AC,(0-0-0   0-0-1   B,(0-0-0   0-0-1   A,((0-0-0   0-0-2   F,(0-0-0   0-0-2   D,0-0-0   0-0-2   E)0-0-0   0-0-0   )0-0-0   0-0-0   ,(0-0-0   0-0-2   C,(((0-0-0   0-0-0   AB,0-0-0   0-0-0   AA)0-1-0   0-0-0   ,(0-0-0   0-0-4   G,0-0-0   0-0-4   Z)0-1-0   0-0-0   )0-0-0   1-0-0   ,((((0-0-0   0-0-5   P,0-0-0   0-0-5   Q)0-1-0   0-0-0   ,(0-0-0   0-0-5   R,0-0-0   0-0-5   S)0-0-0   0-0-0   )0-2-0   1-0-0   ,(0-0-0   0-0-4   O,((0-0-0   0-0-4   J,(0-0-0   0-0-4   I,0-0-0   0-0-4   M)0-0-0   0-0-0   )0-0-0   0-0-0   ,((0-0-1   0-0-5   H,0-0-1   0-0-5   N)0-0-0   0-0-0   ,(0-0-1   0-0-5   L,0-0-1   0-0-5   K)0-0-0   0-0-0   )1-0-0   1-0-0   )0-1-0   0-0-0   )0-0-0   0-0-0   )0-0-0   1-0-0   ,(0-0-0   0-0-3   Y,(0-0-0   0-0-3   X,(0-1-0   0-0-4   T,((0-0-0   0-0-4   V,0-0-0   0-0-4   W)0-0-0   0-0-0   ,0-0-0   0-0-4   U)0-0-0   0-0-0   )0-0-0   1-0-0   )0-1-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-0-0   1-0-0   ;",1,10,4
ete3,581,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((B,(A,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),((C,((((((((M,I),J),(((K,L),(N,H)),((L,K),(H,N)))),O),((S,R),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),(((S,R),(Q,P)),((P,Q),(R,S)))),(((((K,L),(N,H)),((I,M),J)),O),((S,R),(Q,P))))),(((X,(((U,(V,W)),T),(((W,V),U),T))),Y),((((U,(W,V)),T),X),Y))),(((G,Z),(AA,AB)),(((Z,G),(AA,AB)),((Z,G),(AB,AA)))))),((E,D),F))))),AC));","(0-0-0   0-0-0   AC,(0-0-0   0-0-1   B,(0-0-0   0-0-1   A,((0-0-0   0-0-2   F,(0-0-0   0-0-2   D,0-0-0   0-0-2   E)0-0-0   0-0-0   )0-0-0   0-0-0   ,(0-0-0   0-0-2   C,(((0-0-0   0-0-0   AB,0-0-0   0-0-0   AA)0-1-0   0-0-0   ,(0-0-0   0-0-4   G,0-0-0   0-0-4   Z)0-1-0   0-0-0   )0-0-0   1-0-0   ,((((0-0-0   0-0-5   P,0-0-0   0-0-5   Q)0-1-0   0-0-0   ,(0-0-0   0-0-5   R,0-0-0   0-0-5   S)0-0-0   0-0-0   )0-2-0   1-0-0   ,(0-0-0   0-0-4   O,((0-0-0   0-0-4   J,(0-0-0   0-0-4   I,0-0-0   0-0-4   M)0-0-0   0-0-0   )0-0-0   0-0-0   ,((0-0-1   0-0-5   H,0-0-1   0-0-5   N)0-0-0   0-0-0   ,(0-0-1   0-0-5   L,0-0-1   0-0-5   K)0-0-0   0-0-0   )1-0-0   1-0-0   )0-1-0   0-0-0   )0-0-0   0-0-0   )0-0-0   1-0-0   ,(0-0-0   0-0-3   Y,(0-0-0   0-0-3   X,(0-1-0   0-0-4   T,((0-0-0   0-0-4   V,0-0-0   0-0-4   W)0-0-0   0-0-0   ,0-0-0   0-0-4   U)0-0-0   0-0-0   )0-0-0   1-0-0   )0-1-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-0-0   1-0-0   ;",8,0,96
reconcILS,582,"((AC,((((((AB,AA),(Z,G)),(Y,((((W,V),U),T),(X,(((S,R),(Q,P)),(O,(N,((J,(M,I)),((K,L),H))))))))),C),(F,(E,D))),A)),B);","(0-1-0   0-0-0   AC,(0-0-0   0-0-1   B,(0-0-0   0-0-1   A,((0-0-0   0-0-1   F,(0-0-0   0-0-1   D,0-0-0   0-0-1   E)0-0-0   0-0-0   )0-0-0   0-0-0   ,(0-0-0   0-0-1   C,(((0-0-0   0-0-0   AB,0-0-0   0-0-0   AA)0-0-0   0-0-0   ,(0-0-0   0-0-1   G,0-0-0   0-0-1   Z)0-0-0   0-0-0   )0-0-0   0-0-0   ,((((0-0-0   0-0-3   P,0-0-0   0-0-3   Q)0-0-0   0-0-0   ,(0-0-0   0-0-3   R,0-0-0   0-0-3   S)0-0-0   0-0-0   )0-0-0   0-0-0   ,(0-0-0   0-0-3   O,((0-0-0   0-0-4   J,(0-0-0   0-0-4   I,0-0-0   0-0-4   M)0-0-0   0-0-0   )0-0-0   0-0-0   ,((0-0-0   0-0-4   H,0-0-0   0-0-4   N)0-1-0   0-0-0   ,(0-0-0   0-0-4   L,0-0-0   0-0-4   K)0-0-0   0-0-0   )0-1-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-2-0   0-0-0   ,(0-0-0   0-0-3   Y,(0-0-0   0-0-3   X,(0-0-0   0-0-3   T,((0-0-0   0-0-3   V,0-0-0   0-0-3   W)0-0-0   0-0-0   ,0-0-0   0-0-3   U)0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   1-0-0   ;",0,5,0
ete3,582,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((B,(A,(((D,E),F),(C,((((((((U,(W,V)),T),X),Y),((((((N,H),(L,K)),((I,M),J)),(((K,L),(H,N)),((M,I),J))),O),((P,Q),(R,S)))),(((X,(T,(U,(V,W)))),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),((G,Z),(AA,AB))))))),AC));","(0-1-0   0-0-0   AC,(0-0-0   0-0-1   B,(0-0-0   0-0-1   A,((0-0-0   0-0-1   F,(0-0-0   0-0-1   D,0-0-0   0-0-1   E)0-0-0   0-0-0   )0-0-0   0-0-0   ,(0-0-0   0-0-1   C,(((0-0-0   0-0-0   AB,0-0-0   0-0-0   AA)0-0-0   0-0-0   ,(0-0-0   0-0-1   G,0-0-0   0-0-1   Z)0-0-0   0-0-0   )0-0-0   0-0-0   ,((((0-0-0   0-0-3   P,0-0-0   0-0-3   Q)0-0-0   0-0-0   ,(0-0-0   0-0-3   R,0-0-0   0-0-3   S)0-0-0   0-0-0   )0-0-0   0-0-0   ,(0-0-0   0-0-3   O,((0-0-0   0-0-4   J,(0-0-0   0-0-4   I,0-0-0   0-0-4   M)0-0-0   0-0-0   )0-0-0   0-0-0   ,((0-0-0   0-0-4   H,0-0-0   0-0-4   N)0-1-0   0-0-0   ,(0-0-0   0-0-4   L,0-0-0   0-0-4   K)0-0-0   0-0-0   )0-1-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-2-0   0-0-0   ,(0-0-0   0-0-3   Y,(0-0-0   0-0-3   X,(0-0-0   0-0-3   T,((0-0-0   0-0-3   V,0-0-0   0-0-3   W)0-0-0   0-0-0   ,0-0-0   0-0-3   U)0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   1-0-0   ;",3,0,69
reconcILS,583,"(((B,A),AC),(((((AB,AA),(Z,G)),((Y,(X,(U,((W,V),T)))),((Q,((S,R),P)),((J,(M,I)),(O,((K,L),(N,H))))))),C),(F,(E,D))));","(0-0-0   0-0-0   AC,(0-0-0   0-0-1   B,(0-0-0   0-0-1   A,((0-0-0   0-0-1   F,(0-0-0   0-0-1   D,0-0-0   0-0-1   E)0-0-0   0-0-0   )0-0-0   0-0-0   ,(0-0-0   0-0-1   C,(((0-0-0   0-0-0   AB,0-0-0   0-0-0   AA)0-0-0   0-0-0   ,(0-0-0   0-0-1   G,0-0-0   0-0-1   Z)0-0-0   0-0-0   )0-0-0   0-0-0   ,((((0-0-0   0-0-2   P,0-0-0   0-0-2   Q)0-1-0   0-0-0   ,(0-0-0   0-0-2   R,0-0-0   0-0-2   S)0-0-0   0-0-0   )0-0-0   1-0-0   ,(0-1-0   0-0-2   O,((0-0-0   0-0-2   J,(0-0-0   0-0-2   I,0-0-0   0-0-2   M)0-0-0   0-0-0   )0-0-0   0-0-0   ,((0-0-0   0-0-2   H,0-0-0   0-0-2   N)0-0-0   0-0-0   ,(0-0-0   0-0-2   L,0-0-0   0-0-2   K)0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   ,(0-0-0   0-0-1   Y,(0-0-0   0-0-1   X,(0-0-0   0-0-2   T,((0-0-0   0-0-2   V,0-0-0   0-0-2   W)0-0-0   0-0-0   ,0-0-0   0-0-2   U)0-1-0   0-0-0   )0-0-0   1-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-0-0   0-0-0   )0-1-0   0-0-0   )0-1-0   0-0-0   )0-0-0   1-0-0   ;",0,5,0
