Process,Replicate,Gene_tree,Species_Tree,Duplication,NNI,Loss
ete3,6661,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(((B,(A,((C,(((((((H,N),(L,K)),((I,M),J)),O),((P,Q),((R,R),S))),(((T,(U,(V,(W,W)))),X),Y)),(((Z,G),(AA,AB)),((G,Z),(AB,AA))))),((D,(E,(E,(E,(E,E))))),(F,F))))),(AC,AC)),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC)));","(,(B,(A,((,(D,)),(C,(((AB,AA),(G,Z)),((((P,Q),(,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,),U)))))))))));",8,0,54
reconcILS,8767,"((((((F,F),F),(E,D)),((B,(AC,AC)),A)),(((AB,AA),(Z,G)),(((Y,Y),(X,((W,((V,V),V)),T))),(((S,R),((Q,Q),P)),(O,(((K,K),L),((J,(M,I)),(N,H)))))))),C);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",8,7,6
ete3,8767,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((C,((((((((K,L),(H,N)),((I,M),J)),(((N,H),(L,(K,K))),((M,I),J))),O),((P,(Q,Q)),(R,S))),((((U,((V,(V,V)),W)),T),X),(Y,Y))),((G,Z),(AA,AB)))),((E,D),F)),A),B),AC),(((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),(AC,AC))),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),(F,(F,F)))),A),B),AC))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",11,0,112
reconcILS,10088,"(((((((AB,AA),(Z,G)),((Y,(((V,V),V),(((X,W),U),(T,T)))),((((S,S),R),(Q,P)),(L,((J,(M,I)),((O,O),(K,(N,H)))))))),(A,((B,(F,((E,E),(D,D)))),C))),AC),AC),AC);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",10,12,6
ete3,10088,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(AC,(((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),(((D,D),(E,E)),F)),A),B)),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B)),((((C,(((((((((M,I),J),((L,K),(H,N))),(O,O)),((((K,L),(N,H)),((I,M),J)),O)),((((K,L),(N,H)),((M,I),J)),O)),((P,Q),(R,(S,S)))),((((((U,(W,V)),(T,T)),X),(((((W,V),U),T),X),(((U,(V,W)),T),X))),(((U,(W,(V,(V,V)))),T),X)),Y)),((G,Z),(AA,AB)))),((E,D),F)),A),B)))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",11,0,174
reconcILS,993,"(((B,A),C),(((((Z,G),AB),AA),((Y,(X,((((V,((W,W),W)),V),U),((T,T),T)))),(((S,R),(((Q,Q),Q),P)),((O,O),((J,(M,I)),((K,L),(N,H))))))),(AC,(F,(E,D)))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,),(R,S)),(,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(,((,),U)))))))))));",8,8,0
ete3,993,"(((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B),AC),(((((C,(((((((H,N),(L,K)),((I,M),J)),(O,O)),((P,(Q,(Q,Q))),(R,S))),((((T,(T,T)),(U,((W,V),((W,(W,W)),V)))),X),Y)),(((Z,G),(AB,AA)),((AA,AB),(G,Z))))),((E,D),F)),A),B),AC)),(AC,(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,),(R,S)),(,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(,((,),U)))))))))));",9,0,104
reconcILS,1021,"((AC,AC),(((((((AB,AB),AA),(Z,(G,G))),((Y,(X,((W,V),(U,T)))),(L,(K,((((M,(J,I)),(N,((R,R),(S,(Q,P))))),O),H))))),(A,C)),(F,(E,(E,(D,D))))),B));","(,(B,(A,((F,(,)),(C,(((,AA),(,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",8,12,10
ete3,1021,"((B,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((((D,D),E),(D,E)),F)),A),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),(((C,((((((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((((K,L),(H,N)),((M,I),J)),O),(((R,S),(P,Q)),((S,(R,R)),(Q,P)))),(((((K,L),(N,H)),(((M,I),J),((I,M),J))),O),((S,R),(Q,P)))))),(((((L,K),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((((((W,V),U),T),((U,(V,W)),T)),X),Y)),(((G,G),Z),(AA,(AB,AB))))),((E,D),F)),A)))),(AC,AC));","(,(B,(A,((F,(,)),(C,(((,AA),(,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",11,0,137
reconcILS,1361,"(((((((((((AB,AB),AA),Z),((G,G),G)),(X,(Y,(((W,W),(V,U)),T)))),(((S,R),(Q,P)),(((O,O),O),((N,(L,(M,((((J,J),J),J),(I,I))))),(K,H))))),C),(F,(E,D))),A),B),AC);","(AC,(B,(A,((F,(D,E)),(C,(((,AA),(,Z)),((((P,Q),(R,S)),(,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,),U)))))))))));",11,6,5
ete3,1361,"(AC,(B,(A,(((D,E),F),(C,(((((((U,(W,V)),T),X),Y),((((((M,I),J),((L,K),(N,H))),((((K,L),(N,H)),(((M,(I,I)),(J,(J,(J,J)))),((I,M),J))),(((K,L),(H,N)),((M,I),J)))),(O,(O,O))),((P,Q),(R,S)))),((Z,G),(AA,AB))),(((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),(((X,(T,(((W,V),U),(U,(V,(W,W)))))),Y),((((U,(W,V)),T),X),Y))),(((Z,(G,(G,G))),(AA,AB)),((G,Z),(AA,(AB,AB)))))))))));","(AC,(B,(A,((F,(D,E)),(C,(((,AA),(,Z)),((((P,Q),(R,S)),(,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,),U)))))))))));",12,0,51
reconcILS,4140,"((AC,AC),(((((((AB,AA),((Z,Z),G)),((Y,(X,((((W,W),V),(U,U)),T))),((Q,((S,R),P)),((N,O),((M,(J,(I,I))),((K,L),H)))))),C),((F,F),(E,((D,D),D)))),A),B));","(,(B,(A,((,(,E)),(C,(((AB,AA),(G,)),((((P,Q),(R,S)),(O,((J,(,M)),((H,N),(L,K))))),(Y,(X,(T,((V,),)))))))))));",8,5,0
ete3,4140,"((B,(A,((((D,(D,D)),E),(F,F)),(C,(((((O,(((N,H),(L,K)),(((M,(I,I)),J),((I,M),J)))),((((K,L),(H,N)),((M,I),J)),O)),(((Q,P),(R,S)),((S,R),(P,Q)))),(((T,((U,U),(V,(W,W)))),X),Y)),((G,(Z,Z)),(AA,AB))))))),(AC,AC));","(,(B,(A,((,(,E)),(C,(((AB,AA),(G,)),((((P,Q),(R,S)),(O,((J,(,M)),((H,N),(L,K))))),(Y,(X,(T,((V,),)))))))))));",10,0,13
reconcILS,5183,"((AC,((((((((AB,AA),Z),G),((Y,(((X,X),X),(((W,V),U),T))),((((S,R),Q),P),(O,((K,L),((M,(J,I)),(N,(((H,H),H),H)))))))),(F,(E,D))),(C,C)),(B,B)),A)),AC);","(,(,(A,((F,(D,E)),(,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((,N),(L,K))))),(Y,(,(T,((V,W),U)))))))))));",7,7,0
ete3,5183,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((A,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),(C,C)),((E,D),F)),((C,((((((((K,L),((H,(H,(H,H))),N)),(((M,I),J),((I,M),J))),(((N,H),(L,K)),((M,I),J))),O),(((S,R),(Q,P)),((P,Q),(R,S)))),(((T,(U,(V,W))),(X,(X,X))),Y)),(((Z,G),(AA,AB)),((G,Z),(AA,AB))))),((D,E),F)))),(B,B))),AC));","(,(,(A,((F,(D,E)),(,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((,N),(L,K))))),(Y,(,(T,((V,W),U)))))))))));",11,0,91
reconcILS,299,"(((AC,(((((((((((Z,Z),Z),Z),Z),AA),AB),G),((Y,((X,X),(((W,V),(U,U)),T))),((((S,R),Q),P),(O,(J,((M,I),((((K,K),L),N),H))))))),(F,(E,D))),C),(B,A))),AC),AC);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",8,8,1
ete3,299,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((A,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),((C,(((((((J,(I,M)),(((K,L),(N,H)),((H,N),(L,(K,K))))),(((K,L),(N,H)),((M,I),J))),O),(((S,R),(Q,P)),((P,Q),(R,S)))),(((T,((U,U),(V,W))),(X,X)),Y)),(((Z,G),(AA,AB)),(((Z,G),(AA,AB)),((G,(Z,(Z,(Z,(Z,Z))))),(AB,AA)))))),((D,E),F)))),B)),AC)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",12,0,131
reconcILS,3218,"((AC,AC),(((((((AA,AA),AB),((Z,Z),G)),(((X,X),(Y,(((W,V),U),T))),(((((S,R),R),R),((Q,Q),P)),(((J,(M,I)),O),((K,L),(N,H)))))),C),(F,(E,(((D,D),D),D)))),B));","(,(B,(A,((F,(,E)),(C,(((AB,),(G,)),((((P,),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(,(T,((V,W),U)))))))))));",10,3,2
ete3,3218,"(((A,((((D,(D,(D,D))),E),F),(C,((((((((M,I),J),((H,N),(L,K))),O),((((K,L),(N,H)),((I,M),J)),O)),((P,(Q,Q)),((S,R),((S,R),(R,S))))),(((X,(T,(U,(V,W)))),Y),((((U,(W,V)),T),(X,X)),Y))),((G,(Z,Z)),(AB,(AA,AA))))))),B),(AC,AC));","(,(B,(A,((F,(,E)),(C,(((AB,),(G,)),((((P,),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(,(T,((V,W),U)))))))))));",9,0,17
reconcILS,8555,"((AC,AC),(((((((Z,G),(AB,AB)),AA),((Y,(X,(((W,V),(U,U)),T))),((((S,R),Q),P),((((((((J,J),J),J),J),J),(M,I)),O),((K,L),(N,H)))))),B),(F,(E,(D,D)))),C));","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",10,4,6
ete3,8555,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),(((D,D),E),F)),A),B),((((C,((((((((M,I),J),((H,N),(L,K))),O),((((K,L),(N,H)),((I,M),(J,(J,(J,(J,(J,J))))))),O)),(((S,R),(Q,P)),((P,Q),(R,S)))),(((T,((U,U),(V,W))),X),Y)),(((Z,G),(AB,AA)),((AA,(AB,AB)),(G,Z))))),((E,D),F)),A),B))),(AC,AC));","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",9,0,81
reconcILS,963,"(((((((AB,AA),(Z,G)),(((X,X),(Y,((U,U),(((W,W),V),T)))),(((S,R),(Q,P)),(O,(((K,K),L),((J,((M,M),(I,I))),(N,H))))))),C),(F,(E,D))),AC),(B,A));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(,)),((H,N),(L,))))),(Y,(,(T,((V,),)))))))))));",6,5,0
ete3,963,"((AC,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B)),(((A,(((D,E),F),(C,((((((((K,L),(H,N)),(((I,I),(M,M)),J)),(((N,H),(L,(K,K))),((M,I),J))),O),((P,Q),(R,S))),(((X,(((U,(V,(W,W))),T),(((W,V),(U,U)),T))),Y),((((U,(W,V)),T),(X,X)),Y))),((G,Z),(AA,AB)))))),B),AC));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(,)),((H,N),(L,))))),(Y,(,(T,((V,),)))))))))));",10,0,47
reconcILS,1301,"((((((((AA,AA),AB),(Z,G)),((Y,(X,(((W,V),U),(T,T)))),((Q,P),((S,R),(O,((J,(J,((((K,K),(L,L)),(M,M)),(N,(I,I))))),(H,H))))))),((F,(E,D)),C)),A),B),AC);","(AC,(B,(A,((F,(D,E)),(C,(((AB,),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(,((V,W),U)))))))))));",11,2,14
ete3,1301,"(AC,(B,(A,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),((C,((((((Q,P),(R,S)),(((((K,L),(N,(H,H))),((M,I),J)),((((((K,L),(H,N)),((M,(I,I)),J)),(((N,H),((L,L),(K,K))),((I,(M,M)),J))),(((K,L),(N,H)),((M,I),J))),(((K,L),(N,H)),((M,I),J)))),O)),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(P,Q)))),((((T,T),(U,(V,W))),X),Y)),((G,Z),(AB,(AA,AA))))),((E,D),F))))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(,((V,W),U)))))))))));",10,0,74
reconcILS,1850,"((AC,AC),((((((AA,AA),((Z,((G,G),G)),AB)),((Y,((X,X),(U,(((((W,W),W),W),V),T)))),(((S,R),(Q,P)),(((K,L),N),(((J,(M,I)),O),H))))),C),((F,F),(E,(D,D)))),(B,A)));","(,(B,(A,((,(,E)),(C,(((AB,),(,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(,(T,((V,),U)))))))))));",10,7,0
ete3,1850,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((A,((((D,D),E),(F,F)),(C,(((((((((K,L),(N,H)),((M,I),J)),O),((((K,L),(N,H)),((I,M),J)),O)),((((M,I),J),((H,N),(L,K))),O)),((P,Q),(R,S))),(((((U,(V,(W,(W,(W,W))))),T),(((W,V),U),T)),(X,X)),Y)),(((AA,AB),((G,(G,G)),Z)),((Z,G),(AB,(AA,AA)))))))),B)),(AC,AC));","(,(B,(A,((,(,E)),(C,(((AB,),(,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(,(T,((V,),U)))))))))));",11,0,57
reconcILS,5094,"((((((((Z,G),AB),AA),((Y,(X,(((W,V),U),T))),((Q,((((S,R),R),S),P)),(O,(((((J,J),J),J),((M,M),((I,I),I))),(N,((((K,L),L),L),H))))))),(F,((E,E),(D,D)))),(AC,A)),C),B);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",12,10,3
ete3,5094,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(((A,((C,((((((((N,H),((K,L),((K,L),(L,K)))),((K,L),(H,N))),(((I,(I,I)),(M,M)),(J,(J,(J,J))))),O),(((Q,P),((R,S),((S,R),(R,S)))),((S,R),(P,Q)))),(((T,(U,(V,W))),X),Y)),(((Z,G),(AB,AA)),((AA,AB),(G,Z))))),(((D,D),(E,E)),F))),B),AC))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",13,0,86
reconcILS,11499,"(((AC,AC),((((Z,((G,G),AB)),AA),(Y,((X,((W,W),(V,(U,T)))),(((M,M),(J,I)),((K,L),(N,(((((S,S),R),(Q,P)),O),(((H,H),H),H)))))))),(A,((B,((F,F),(E,D))),C)))),AC);","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",11,14,13
ete3,11499,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),(F,F))),A),B)),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B)),((((C,((((Y,((((((W,V),U),T),((U,(W,V)),T)),((U,(V,(W,W))),T)),X)),(((((((((K,L),(N,(H,(H,(H,H))))),((M,I),J)),O),((S,R),(Q,P))),(((((K,L),(N,H)),((M,I),J)),O),((P,Q),(R,(S,S))))),(((((K,L),(H,N)),((M,I),J)),O),((S,R),(Q,P)))),(((((N,H),(L,K)),((M,I),J)),O),((S,R),(Q,P)))),(((((K,L),(N,H)),(((M,I),J),((I,(M,M)),J))),O),((S,R),(Q,P))))),(((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((Z,G),(AB,AA)),(((Z,(G,G)),(AA,AB)),((G,Z),(AA,AB)))))),((E,D),F)),A),B)),(AC,AC)));","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",14,0,210
reconcILS,885,"(((((((((Z,G),AA),AB),(((X,Y),(U,((W,V),T))),(((S,R),(Q,P)),(O,(((J,(M,M)),I),(N,(L,(K,H)))))))),((F,(E,D)),C)),B),(AC,AC)),(E,D)),(AC,(H,AB)));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",3,11,13
ete3,885,"((((((C,((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB)))),((E,D),F)),A),B),AC),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),(F,(D,E))),A),B),AC),((AC,AC),((A,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),((C,(((((((((L,K),(N,H)),((K,L),(N,H))),((K,L),(H,N))),(((M,I),J),((I,(M,M)),J))),O),((P,Q),(R,S))),(((X,(((U,(V,W)),T),(((W,V),U),T))),Y),((((U,(W,V)),T),X),Y))),(((Z,G),(AA,AB)),((AB,AA),(G,Z))))),((E,D),F)))),B))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",10,0,109
reconcILS,2308,"((((((((((AB,AA),G),Z),((X,(Y,(((W,V),U),T))),((((S,R),Q),P),(((J,((M,M),I)),O),(K,(L,(N,H))))))),((((F,F),F),F),(E,((D,D),D)))),C),((A,A),A)),B),AC),AC);","(,(B,(,((,(,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",9,7,0
ete3,2308,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(AC,(B,((A,(A,A)),(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),((C,((((((((M,I),J),(((K,L),(H,N)),((L,K),(N,H)))),O),((((K,L),(N,H)),((I,(M,M)),J)),O)),(((S,R),(Q,P)),((P,Q),(R,S)))),(((X,(T,(U,(V,W)))),Y),((((U,(W,V)),T),X),Y))),(((G,Z),(AA,AB)),((Z,G),(AA,AB))))),(((D,(D,D)),E),(F,(F,(F,F))))))))));","(,(B,(,((,(,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",11,0,79
reconcILS,6815,"(((((((((Z,AA),AB),G),(Y,((U,T),((W,V),(X,((Q,((S,R),P)),(O,((J,((M,M),I)),(((K,L),N),H))))))))),C),(((B,B),B),A)),(E,(((((((((D,D),D),D),D),D),D),D),D),D))),F),AC);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",14,11,8
ete3,6815,"(AC,(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),(F,((D,(D,(D,(D,(D,(D,(D,(D,(D,D))))))))),E))),A),B),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),(B,(B,B))),(((((E,D),F),(C,(((((((((U,(W,V)),T),X),Y),((((((K,L),(N,H)),((H,N),(L,K))),((I,(M,M)),J)),O),(((Q,P),(R,S)),((S,R),(P,Q))))),(((((U,(V,W)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((X,(((W,V),U),T)),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((Z,G),(AA,AB)),(((Z,G),(AA,AB)),((G,Z),(AB,AA))))))),A),B)))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",8,0,155
