Process,Replicate,Gene_tree,Species_Tree,Duplication,NNI,Loss
reconcILS,3928,"((((((((Z,G),AA),AB),((Y,(X,(((W,V),U),T))),(((((R,S),R),Q),(P,P)),((O,O),(((K,(L,(N,N))),((J,J),(M,I))),H))))),((F,(E,D)),A)),C),B),AC);","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((,Q),(,S)),(,((,(I,M)),((H,),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",5,9,0
ete3,3928,"(AC,(B,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),(((C,((((((((K,L),(N,H)),((M,I),J)),(((I,M),(J,J)),(((K,L),(H,(N,N))),((L,K),(N,H))))),(O,O)),(((S,R),(Q,(P,P))),((P,Q),((S,R),(S,R))))),(((T,(U,(V,W))),X),Y)),(((Z,G),(AA,AB)),((AB,AA),(G,Z))))),((E,D),F)),A)))));","(AC,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((,Q),(,S)),(,((,(I,M)),((H,),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",10,0,71
reconcILS,6391,"(((((((((Z,G),AA),AB),((Y,(X,(((W,V),U),T))),((S,R),((Q,P),(O,((((L,L),L),N),((K,K),(((((J,J),J),J),((((M,M),M),M),I)),H)))))))),A),(B,C)),(F,(E,D))),AC),AC);","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((,(I,)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",11,9,4
ete3,6391,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(AC,(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),(B,(((C,((((((S,R),(P,Q)),((((((K,L),(N,H)),((I,(M,(M,(M,M)))),(J,(J,(J,J))))),(((L,(K,K)),(N,H)),((M,I),J))),(((M,I),J),((K,(L,(L,L))),(H,N)))),O)),(((((K,L),(N,H)),((M,I),J)),O),((Q,P),(R,S)))),(((T,(U,(V,W))),X),Y)),(((Z,G),(AA,AB)),((AB,AA),(G,Z))))),((E,D),F)),A))))));","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((,(I,)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",9,0,118
reconcILS,6782,"((((((((((Z,G),AB),AA),((Y,((X,X),((((W,W),V),U),T))),(((S,R),(Q,P)),(O,((J,((M,M),I)),((K,L),(N,H))))))),C),(F,(E,D))),(A,A)),B),AC),AC);","(,(B,(,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,)),((H,N),(L,K))))),(Y,(,(T,((V,),U)))))))))));",5,2,0
ete3,6782,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(AC,(B,((A,A),(((D,E),F),(C,(((((((H,N),(L,K)),((I,(M,M)),J)),O),((P,Q),(R,S))),(((T,(U,(V,(W,W)))),(X,X)),Y)),(((Z,G),(AB,AA)),((AA,AB),(G,Z))))))))));","(,(B,(,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,)),((H,N),(L,K))))),(Y,(,(T,((V,),U)))))))))));",6,0,26
reconcILS,8221,"(((((((((AB,AA),Z),G),((Y,(X,(((W,V),(U,U)),T))),(((S,R),(((((Q,Q),Q),Q),Q),P)),(O,((J,(M,I)),(L,(K,(N,H)))))))),C),(F,(E,D))),(B,A)),AC),AC);","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),)))))))))));",6,4,0
ete3,8221,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(AC,(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((A,(((D,E),F),(C,((((((((L,K),(H,N)),((K,L),(N,H))),((I,M),J)),O),((P,(Q,(Q,(Q,(Q,Q))))),(R,S))),(((T,((U,U),(V,W))),X),Y)),(((Z,G),(AA,AB)),((G,Z),(AA,AB))))))),B))));","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),)))))))))));",6,0,62
reconcILS,3079,"((AC,((((((((Z,G),AB),AA),((X,(Y,(((W,V),U),T))),(((S,R),(Q,P)),(O,(K,(((M,M),(J,(I,I))),((L,L),(N,H)))))))),C),(F,(E,((((D,D),D),D),D)))),A),B)),AC);","(,(B,(A,((F,(,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(,)),((H,N),(,K))))),(Y,(X,(T,((V,W),U)))))))))));",7,6,0
ete3,3079,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((B,(A,((((D,(D,(D,(D,D)))),E),F),(C,((((((((K,(L,L)),(H,N)),(((M,(I,I)),J),((I,(M,M)),J))),(((L,K),(N,H)),((M,I),J))),O),((P,Q),(R,S))),(((X,(T,(U,(V,W)))),Y),((((U,(W,V)),T),X),Y))),(((Z,G),(AB,AA)),((AA,AB),(G,Z)))))))),AC));","(,(B,(A,((F,(,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(,)),((H,N),(,K))))),(Y,(X,(T,((V,W),U)))))))))));",9,0,44
reconcILS,11299,"((((A,A),((B,B),C)),((((AB,AA),G),(M,((((((M,L),J),N),I),K),(Y,((X,(((((((((W,V),T),U),W),T),T),T),U),V)),((((((((((((S,R),R),P),R),S),S),H),S),R),R),S),Q)))))),O)),((AC,AC),(F,(E,D))));","(,(,(,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",20,30,35
ete3,11299,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B),(AC,AC)),(AC,(((((C,(((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),((((((Y,((((U,(W,V)),T),((((W,V),U),T),(((U,(W,V)),T),(((U,(W,V)),T),(((U,(W,V)),T),(((U,(V,W)),T),((((W,V),U),T),((U,(V,W)),T)))))))),X)),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(P,Q))),((((((K,L),(N,H)),((M,I),J)),O),((R,S),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((((K,L),(N,H)),((M,I),J)),O),((R,S),(Q,P))),(((((K,L),(N,H)),((M,I),J)),O),(((R,S),(Q,P)),(((R,S),(Q,P)),(((S,R),(Q,P)),((Q,P),((S,R),(R,S))))))))))))),(((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))))),(((((U,(W,V)),T),X),Y),((O,((((L,K),(N,H)),((M,I),J)),((((K,L),(N,H)),((M,I),J)),((((K,L),(H,N)),((M,I),J)),((((K,L),(N,H)),((M,I),J)),(((K,L),(N,H)),((I,M),J))))))),((S,R),(Q,P))))),(((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((I,M),J)),O),((S,R),(Q,P))))),((Z,G),(AA,AB))))),((E,D),F)),A),B),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),(B,B)),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),(A,A)),B)))));","(,(,(,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",12,0,294
reconcILS,8165,"((((((((((G,AA),AB),Z),((Y,((X,X),(((W,V),U),T))),(((S,R),(Q,P)),(O,(((K,L),(M,(J,I))),(N,H)))))),C),(F,(((E,E),E),((((D,D),D),D),D)))),A),B),AC),AC);","(,(B,(A,((F,(,)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(,(T,((V,W),U)))))))))));",8,5,0
ete3,8165,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(AC,(B,(A,((((D,(D,(D,(D,D)))),(E,(E,E))),F),(C,((((((((K,L),(H,N)),((M,I),J)),(((N,H),(L,K)),(((M,I),J),((I,M),J)))),O),((P,Q),(R,S))),(((T,(U,(V,W))),(X,X)),Y)),(((G,Z),(AA,AB)),(((Z,G),(AA,AB)),((Z,G),(AB,AA)))))))))));","(,(B,(A,((F,(,)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(,(T,((V,W),U)))))))))));",7,0,37
reconcILS,9250,"((AC,(((((Z,((G,G),AB)),AA),((Y,(X,(((W,V),U),T))),(((S,R),(Q,(P,P))),(O,((K,(M,(J,(N,(L,I))))),H))))),(((F,(F,(F,F))),(E,D)),C)),A)),(B,B));","(AC,(,(A,((,(D,E)),(C,(((AB,AA),(,Z)),((((,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",7,10,4
ete3,9250,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),(B,B)),AC),((B,(A,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),(((F,F),F),F))),((C,((((((((K,L),(N,H)),((M,I),J)),(((((((K,L),(N,H)),((M,I),J)),(((K,L),(H,N)),((M,I),J))),(((K,L),(N,H)),((M,I),J))),(((K,L),(N,H)),((I,M),J))),(((L,K),(N,H)),((M,I),J)))),O),(((P,P),Q),(R,S))),(((T,(U,(V,W))),X),Y)),(((Z,G),(AB,AA)),(((Z,(G,G)),(AA,AB)),((G,Z),(AA,AB)))))),((E,D),F))))),AC));","(AC,(,(A,((,(D,E)),(C,(((AB,AA),(,Z)),((((,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",8,0,112
reconcILS,10736,"((((((((AC,AC),AC),AC),AC),AC),AC),((((((AA,AA),((Z,G),AB)),(((X,Y),(((W,V),U),T)),(((S,R),(Q,P)),((O,O),((L,I),((J,(N,M)),(K,H))))))),((F,(E,D)),C)),B),A)),(AC,AC));","(,(B,(A,((F,(D,E)),(C,(((AB,),(G,Z)),((((P,Q),(R,S)),(,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",3,8,6
ete3,10736,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),(AC,AC)),((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((A,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),((C,(((((((((M,I),J),((L,K),(N,H))),((((K,L),(H,N)),((I,M),J)),(((K,L),(N,H)),((M,I),J)))),(((K,L),(N,H)),((M,I),J))),(O,O)),((P,Q),(R,S))),(((X,(T,(U,(V,W)))),Y),((((U,(W,V)),T),X),Y))),(((AA,AB),(G,Z)),((Z,G),(AB,(AA,AA)))))),((E,D),F)))),B)),(AC,(AC,(AC,(AC,(AC,(AC,AC))))))));","(,(B,(A,((F,(D,E)),(C,(((AB,),(G,Z)),((((P,Q),(R,S)),(,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",10,0,122
reconcILS,2864,"((AC,AC),((((((AA,AA),Z),G),AB),((X,(Y,((((((V,V),V),V),((((W,W),W),W),W)),(U,U)),T))),((Q,P),((S,R),((I,I),(((((J,M),J),K),M),(O,((L,L),(N,H))))))))),((F,(E,D)),(B,A))));","(,(B,(A,((F,(D,E)),(C,(((AB,),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((,),)))))))))));",16,12,9
ete3,2864,"(((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B)),((((C,((((((Q,P),(R,S)),((((((M,I),J),((K,(L,L)),(H,N))),O),(O,((((K,L),(N,H)),((I,M),J)),(((L,K),(N,H)),(((M,I),J),((I,M),J)))))),((((K,L),(N,H)),((M,(I,I)),J)),O))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(P,Q)))),(((X,(T,((U,U),((W,(W,(W,(W,W)))),(V,(V,(V,V))))))),Y),((((U,(W,V)),T),X),Y))),(((Z,G),(AA,AB)),(((Z,G),(AA,AB)),((G,Z),(AB,(AA,AA))))))),((E,D),F)),A),B)),(AC,AC));","(,(B,(A,((F,(D,E)),(C,(((AB,),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((,),)))))))))));",14,0,114
reconcILS,9046,"((AC,AC),((((((((Z,Z),G),AB),AA),((Y,((X,X),(((W,V),U),((T,T),T)))),((((S,S),(R,R)),(Q,P)),(O,(((J,M),I),(L,(K,(N,H)))))))),C),(F,(E,D))),(B,A)));","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,)),((((P,Q),(,)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(,(,((V,W),U)))))))))));",7,4,0
ete3,9046,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((A,(((D,E),F),(C,((((((((L,K),(H,N)),((K,L),(N,H))),(((M,I),J),((I,M),J))),O),((P,Q),((R,R),(S,S)))),((((T,(T,T)),(U,(V,W))),(X,X)),Y)),(((Z,G),(AB,AA)),((AA,AB),(G,(Z,Z)))))))),B)),(AC,AC));","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,)),((((P,Q),(,)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(,(,((V,W),U)))))))))));",10,0,42
reconcILS,306,"(((AC,AC),AC),((((((AB,AA),(Z,G)),(((X,X),(Y,((((W,W),V),U),T))),(((S,R),(Q,P)),(O,(((M,M),(J,I)),((K,L),(N,H))))))),(F,(E,D))),(B,C)),(((A,A),A),A)));","(,(B,(,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,)),((H,N),(L,K))))),(Y,(,(T,((V,),U)))))))))));",7,5,0
ete3,306,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),(A,(A,(A,A)))),B),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((A,((C,(((((((H,N),(L,K)),(((M,I),J),((I,(M,M)),J))),O),((P,Q),(R,S))),(((X,(T,(U,(V,(W,W))))),Y),((((U,(W,V)),T),(X,X)),Y))),((G,Z),(AA,AB)))),((D,E),F))),B))),(AC,(AC,AC)));","(,(B,(,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,)),((H,N),(L,K))))),(Y,(,(T,((V,),U)))))))))));",8,0,64
reconcILS,2605,"(((((((((AB,AA),G),Z),((Y,((X,X),(((W,V),U),T))),(((S,R),((((Q,Q),Q),Q),Q)),(P,((((J,M),I),O),(N,((K,L),H))))))),C),(F,(E,D))),(B,A)),AC),AC);","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(,(T,((V,W),U)))))))))));",6,8,0
ete3,2605,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(AC,(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),((A,(((D,E),F),(C,((((((S,R),(Q,P)),(((((M,I),J),(((N,H),(L,K)),((K,L),(H,N)))),O),((((K,L),(N,H)),(((M,I),J),((I,M),J))),O))),(((((K,L),(N,H)),((M,I),J)),O),((P,(Q,(Q,(Q,(Q,Q))))),(R,S)))),(((T,(U,(V,W))),(X,X)),Y)),(((G,Z),(AA,AB)),((Z,G),(AA,AB))))))),B))));","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(,(T,((V,W),U)))))))))));",9,0,88
reconcILS,4897,"((((((((((AB,AB),AB),AA),((Z,Z),G)),(((X,Y),(((W,V),U),T)),((((R,S),R),(Q,P)),(O,(((J,M),(I,I)),(K,(L,(N,H)))))))),((F,(E,D)),C)),A),B),AC),AC);","(,(B,(A,((F,(D,E)),(C,(((,AA),(G,)),((((P,Q),(,S)),(O,((J,(,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",5,6,0
ete3,4897,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(AC,(B,(A,(((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),((C,((((((((K,L),(H,N)),((L,K),(N,H))),(((M,(I,I)),J),((I,M),J))),O),((P,Q),((S,R),(S,R)))),(((X,(T,(U,(V,W)))),Y),((((U,(W,V)),T),X),Y))),((G,(Z,Z)),(AA,(AB,(AB,AB)))))),((E,D),F)))))));","(,(B,(A,((F,(D,E)),(C,(((,AA),(G,)),((((P,Q),(,S)),(O,((J,(,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",9,0,68
reconcILS,6683,"((AC,C),(((((((G,AA),Z),AB),(((X,X),(Y,((((W,W),V),(U,U)),T))),(((S,R),(Q,(Q,P))),(O,((K,K),((N,(L,(M,(J,I)))),H)))))),(A,A)),(F,(E,D))),B));","(AC,(B,(,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,),(R,S)),(O,((J,(I,M)),((H,N),(L,))))),(Y,(,(T,((V,),)))))))))));",6,15,0
ete3,6683,"((AC,(B,((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),(((C,(((((((((K,L),(N,H)),((M,I),J)),((((K,L),(N,H)),(((M,I),J),((I,M),J))),(((K,L),(H,N)),((M,I),J)))),(((L,(K,K)),(N,H)),((M,I),J))),O),(((P,Q),(P,Q)),(R,S))),(((X,(T,((U,U),(V,(W,W))))),Y),((((U,(W,V)),T),(X,X)),Y))),(((Z,G),(AA,AB)),(((G,Z),(AA,AB)),((Z,G),(AB,AA)))))),((E,D),F)),(A,A))))),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC));","(AC,(B,(,((F,(D,E)),(C,(((AB,AA),(G,Z)),((((P,),(R,S)),(O,((J,(I,M)),((H,N),(L,))))),(Y,(,(T,((V,),)))))))))));",12,0,95
reconcILS,8143,"((A,((((((((Z,Z),G),AA),(AB,AB)),(Y,(X,((W,V),(U,T))))),(((M,J),I),(N,((Q,O),(((S,R),P),((K,L),(H,H))))))),C),(F,((E,E),(D,D))))),(B,AC));","(AC,(B,(A,((F,(,)),(C,(((,AA),(G,)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",8,5,15
ete3,8143,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),((B,(((((D,D),(E,E)),F),(C,(((((((U,(W,V)),T),X),Y),((((((((M,I),J),((N,(H,H)),(L,K))),O),((Q,P),(R,S))),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(P,Q)))),(((((K,L),(H,N)),((M,I),J)),O),((S,R),(Q,P)))),(((((K,L),(N,H)),(((M,I),J),((I,M),J))),O),((S,R),(Q,P))))),((Z,G),(AA,AB))),(((((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P))),((((((W,V),U),T),((U,(V,W)),T)),X),Y)),(((Z,G),(AA,(AB,AB))),((AB,AA),(G,(Z,Z)))))))),A)),AC));","(AC,(B,(A,((F,(,)),(C,(((,AA),(G,)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",11,0,98
reconcILS,8167,"((((((((((Z,G),AA),AB),((Y,(X,(((W,V),U),T))),(((S,(R,R)),((Q,Q),P)),(O,((J,((M,M),I)),((L,(K,N)),H)))))),C),(F,(E,(D,D)))),A),B),AC),AC);","(,(B,(A,((F,(,E)),(C,(((AB,AA),(G,Z)),((((P,),(,S)),(O,((J,(I,)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",5,4,0
ete3,8167,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(AC,(B,(A,((((D,D),E),F),(C,((((((((K,L),(N,H)),(((L,K),(H,N)),((K,L),(N,H)))),((I,(M,M)),J)),O),((P,(Q,Q)),((R,R),S))),(((T,(U,(V,W))),X),Y)),(((Z,G),(AA,AB)),((AB,AA),(G,Z))))))))));","(,(B,(A,((F,(,E)),(C,(((AB,AA),(G,Z)),((((P,),(,S)),(O,((J,(I,)),((H,N),(L,K))))),(Y,(X,(T,((V,W),U)))))))))));",7,0,32
reconcILS,8902,"(((((((((((G,G),G),G),G),AA),AB),Z),((X,((Y,Y),(((W,U),V),T))),((((S,R),Q),(P,P)),(((I,J),M),(O,((K,L),((K,N),H))))))),(F,(E,(D,C)))),A),(B,(AC,AC)));","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(,Z)),((((,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,))))),(,(X,(T,((V,W),U)))))))))));",7,14,0
ete3,8902,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),(AC,AC)),((B,(A,(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F))),((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F))),((C,((((((((M,I),J),((((K,L),(N,H)),((L,K),(H,N))),((N,H),(L,K)))),O),((((K,L),(N,H)),(((I,M),J),((M,I),J))),O)),(((S,R),(Q,(P,P))),((P,Q),(R,S)))),(((X,(T,((U,(W,V)),((V,W),U)))),(Y,Y)),((((U,(W,V)),T),X),Y))),(((G,Z),(AA,AB)),(((Z,G),(AA,AB)),((Z,(G,(G,(G,(G,G))))),(AB,AA)))))),((E,D),F))))),AC));","(,(B,(A,((F,(D,E)),(C,(((AB,AA),(,Z)),((((,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,))))),(,(X,(T,((V,W),U)))))))))));",13,0,153
reconcILS,9500,"((((((((AA,AA),((Z,G),AB)),((X,(Y,((((W,W),V),U),T))),((N,(L,(J,(M,I)))),((((S,R),Q),P),(O,((J,(M,I)),(N,H))))))),B),(F,(E,D))),A),AC),AC);","(,(B,(A,((F,(D,E)),(C,(((AB,),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,),U)))))))))));",4,9,4
ete3,9500,"((((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),AC),(AC,(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((E,D),F)),A),B),(((((((((((U,(W,V)),T),X),Y),(((((K,L),(N,H)),((M,I),J)),O),((S,R),(Q,P)))),((Z,G),(AA,AB))),C),((D,E),F)),A),B),((((C,((((((((K,L),(H,N)),((I,M),J)),O),(((S,R),(Q,P)),((P,Q),(R,S)))),((O,((((K,L),(N,H)),((I,M),J)),(((K,L),(H,N)),((M,I),J)))),((S,R),(Q,P)))),(((X,(T,(U,(V,(W,W))))),Y),((((U,(W,V)),T),X),Y))),(((AA,AB),(G,Z)),((Z,G),(AB,(AA,AA)))))),((E,D),F)),A),B)))));","(,(B,(A,((F,(D,E)),(C,(((AB,),(G,Z)),((((P,Q),(R,S)),(O,((J,(I,M)),((H,N),(L,K))))),(Y,(X,(T,((V,),U)))))))))));",9,0,120
