Process,Replicate,Gene_tree,Species_Tree,Duplication,NNI,Loss
Our_algorithm,71,"((((C,B),C),C),(A,A));","((C,B),A);",4,1,3
True Process,72,"(C,C);","((C,B),A);",1,0,2
Our_algorithm,72,"(C,C);","((C,B),A);",1,0,2
True Process,73,"(((B,(B,C)),B),A);","((C,B),A);",2,0,1
Our_algorithm,73,"(((B,(B,C)),B),A);","((C,B),A);",3,1,3
True Process,74,"((A,A),A);","((C,B),A);",2,0,1
Our_algorithm,74,"((A,A),A);","((C,B),A);",1,0,2
True Process,75,"((C,C),(((A,A),A),B));","((C,B),A);",3,1,0
Our_algorithm,75,"((C,C),(((A,A),A),B));","((C,B),A);",3,1,0
True Process,76,C;,"((C,B),A);",0,0,2
Our_algorithm,76,C;,"((C,B),A);",0,0,2
True Process,77,"(((C,C),((B,C),((B,B),C))),A);","((C,B),A);",4,0,0
Our_algorithm,77,"(((C,C),((B,C),((B,B),C))),A);","((C,B),A);",5,0,3
True Process,78,"((((B,C),C),C),A);","((C,B),A);",2,0,0
Our_algorithm,78,"((((B,C),C),C),A);","((C,B),A);",3,1,3
True Process,79,"(((((C,C),B),B),A),A);","((C,B),A);",4,0,1
Our_algorithm,79,"(((((C,C),B),B),A),A);","((C,B),A);",3,2,0
True Process,80,"((C,B),A);","((C,B),A);",3,1,3
Our_algorithm,80,"((C,B),A);","((C,B),A);",0,0,0
True Process,81,"((B,B),(C,A));","((C,B),A);",1,1,0
Our_algorithm,81,"((B,B),(C,A));","((C,B),A);",1,1,0
True Process,82,"(((B,C),A),C);","((C,B),A);",1,1,0
Our_algorithm,82,"(((B,C),A),C);","((C,B),A);",1,1,0
True Process,83,"((A,A),(C,B));","((C,B),A);",1,0,0
Our_algorithm,83,"((A,A),(C,B));","((C,B),A);",1,0,0
True Process,84,"(B,C);","((C,B),A);",0,0,1
Our_algorithm,84,"(B,C);","((C,B),A);",0,0,1
True Process,85,"(((B,B),C),A);","((C,B),A);",3,1,2
Our_algorithm,85,"(((B,B),C),A);","((C,B),A);",1,0,0
True Process,86,"((A,C),B);","((C,B),A);",2,0,2
Our_algorithm,86,"((A,C),B);","((C,B),A);",0,1,0
True Process,87,"(B,A);","((C,B),A);",1,0,2
Our_algorithm,87,"(B,A);","((C,B),A);",0,0,1
True Process,88,"(((C,B),B),((A,A),B));","((C,B),A);",4,1,1
Our_algorithm,88,"(((C,B),B),((A,A),B));","((C,B),A);",2,2,0
True Process,89,A;,"((C,B),A);",0,0,1
Our_algorithm,89,A;,"((C,B),A);",0,0,2
True Process,90,"(((A,A),A),(B,C));","((C,B),A);",2,0,0
Our_algorithm,90,"(((A,A),A),(B,C));","((C,B),A);",2,0,0
True Process,91,"(B,((C,C),A));","((C,B),A);",1,1,0
Our_algorithm,91,"(B,((C,C),A));","((C,B),A);",1,1,0
True Process,92,"(((A,A),A),(((A,A),A),(C,B)));","((C,B),A);",7,0,2
Our_algorithm,92,"(((A,A),A),(((A,A),A),(C,B)));","((C,B),A);",4,1,0
True Process,93,"(((C,C),B),A);","((C,B),A);",1,0,0
Our_algorithm,93,"(((C,C),B),A);","((C,B),A);",1,0,0
True Process,94,"((B,B),A);","((C,B),A);",1,1,1
Our_algorithm,94,"((B,B),A);","((C,B),A);",1,0,1
True Process,95,"(((A,A),A),C);","((C,B),A);",2,0,1
Our_algorithm,95,"(((A,A),A),C);","((C,B),A);",2,0,1
True Process,96,"((A,A),((B,A),C));","((C,B),A);",3,0,1
Our_algorithm,96,"((A,A),((B,A),C));","((C,B),A);",2,1,0
True Process,97,"(A,A);","((C,B),A);",1,0,1
Our_algorithm,97,"(A,A);","((C,B),A);",1,0,2
True Process,98,"(B,C);","((C,B),A);",0,1,1
Our_algorithm,98,"(B,C);","((C,B),A);",0,0,1
True Process,99,"(C,(((B,B),((B,C),C)),A));","((C,B),A);",4,1,0
Our_algorithm,99,"(C,(((B,B),((B,C),C)),A));","((C,B),A);",5,2,4
